Timestamp (microseconds),Pos X (m),Pos Y (m),Pos Z (m),Seconds
1658789415838440,0.08056763561455682,0.9843289845120928,-0.11807431143663694,0.0
1658789415854439,0.07867551689936647,0.9857938506141757,-0.11816586556801711,0.01599907875061035
1658789415870439,0.07632562752727523,0.997940032043946,-0.12426947432669566,0.03199911117553711
1658789415886439,0.07620355535210166,0.9917753871976807,-0.12890821698329136,0.04799914360046387
1658789415902439,0.0776989394979779,0.980148012512398,-0.12677195391775387,0.06399917602539062
1658789415918439,0.07702754253452326,0.9875333791103991,-0.1236591134508278,0.07999897003173828
1658789415934438,0.07406729228656417,0.9953459983215076,-0.12356755931944763,0.09599804878234863
1658789415950438,0.07208361943999364,0.9898527504386969,-0.1232623788815137,0.11199808120727539
1658789415966438,0.07382314793621703,0.9867704280155642,-0.12521553368429084,0.12799811363220215
1658789415982438,0.07718013275349023,0.9893034256504158,-0.12774853131914243,0.1439981460571289
1658789415998438,0.07766842145418451,0.9918669413290608,-0.12613107499809262,0.15999794006347656
1658789416014437,0.07595941100175452,0.9913176165407798,-0.12356755931944763,0.17599701881408691
1658789416030437,0.0751659418631263,0.9846952010376135,-0.12335393301289388,0.19199705123901367
1658789416046437,0.07629510948348184,0.9784084840161746,-0.12558175020981155,0.20799708366394043
1658789416062437,0.0776989394979779,0.9793240253299764,-0.12777904936293583,0.2239971160888672
1658789416078436,0.07833981841763915,0.9835355153734646,-0.12585641260395208,0.23999595642089844
1658789416094436,0.07782101167315147,0.9847867551689937,-0.12036316472114139,0.2559959888458252
1658789416110436,0.07626459143968845,0.9855497062638285,-0.11746395056076908,0.27199602127075195
1658789416126436,0.07568474860761398,0.9874723430228123,-0.11868467231250479,0.2879960536956787
1658789416142436,0.07611200122072148,0.9874113069352255,-0.12167544060425728,0.30399608612060547
1658789416158447,0.07702754253452326,0.9847867551689937,-0.1236591134508278,0.3200070858001709
1658789416174447,0.07702754253452326,0.9779201953154804,-0.12448310063324941,0.33600711822509766
1658789416190446,0.0751964599069197,0.9732814526588847,-0.12603952086671244,0.3520059585571289
1658789416206446,0.07400625619897738,0.9810635538261998,-0.12677195391775387,0.36800599098205566
1658789416222446,0.0760204470893413,0.9911955443656062,-0.12649729152361333,0.3840060234069824
1658789416238446,0.07833981841763915,0.9865873197528039,-0.12530708781567101,0.4000060558319092
1658789416254446,0.07675288014038273,0.9758449683375297,-0.12237735561150531,0.41600608825683594
1658789416270445,0.07385366598001042,0.9816433966582743,-0.12133974212252996,0.4320051670074463
1658789416286445,0.07324330510414256,0.9976043335622187,-0.12341496910048066,0.44800496101379395
1658789416302445,0.0751659418631263,0.9992523079270619,-0.1250019073777371,0.4640049934387207
1658789416318445,0.07626459143968845,0.9866788738841841,-0.12588693064774548,0.48000502586364746
1658789416334445,0.07364003967345667,0.9790493629358359,-0.12649729152361333,0.4960050582885742
1658789416350444,0.07061875333791079,0.9824673838406959,-0.1245136186770428,0.5120041370391846
1658789416366444,0.07031357289997686,0.9860379949645228,-0.12176699473563746,0.5280041694641113
1658789416382444,0.0710154879072249,0.987838559548333,-0.12277409018081942,0.544003963470459
1658789416398444,0.07235828183413417,0.9915007248035401,-0.12353704127565424,0.5600039958953857
1658789416414444,0.07260242618448132,0.9936369878690776,-0.12225528343633174,0.5760040283203125
1658789416430443,0.0718394750896465,0.9951018539711605,-0.1236591134508278,0.5920031070709229
1658789416446443,0.0734874494544897,0.9936064698252842,-0.12652780956740672,0.6080031394958496
1658789416462443,0.07498283360036595,0.9856717784390021,-0.1266193636987869,0.6240031719207764
1658789416478424,0.07299916075379542,0.9783474479285879,-0.12478828107118334,0.639984130859375
1658789416494423,0.0688792248416874,0.9757534142061495,-0.1266803997863737,0.6559829711914062
1658789416510423,0.06735332265201777,0.9753566796368354,-0.13076981765468831,0.671983003616333
1658789416526423,0.06976424811169579,0.9797817959868773,-0.1325093461509117,0.6879830360412598
1658789416542423,0.07067978942549757,0.9880521858548867,-0.13241779201953152,0.7039830684661865
1658789416558423,0.06671244373235652,0.9901274128328375,-0.1311970702677958,0.7199831008911133
1658789416574422,0.06439307240405867,0.987685969329366,-0.13009842069123367,0.7359819412231445
1658789416590422,0.07043564507515043,0.9876249332417792,-0.12671091783016708,0.7519819736480713
1658789416606422,0.07742427710383737,0.9863431754024568,-0.12133974212252996,0.767982006072998
