Timestamp (microseconds),Pos X (m),Pos Y (m),Pos Z (m),Seconds
1658789505316528,-0.14023041123064006,0.9720912489509423,0.2741741054398412,0.0
1658789505332525,-0.13440146486610205,0.9729762722209507,0.2713664454108491,0.015996932983398438
1658789505348522,-0.1370870527199206,0.9707179369802397,0.27322804608224605,0.031993865966796875
1658789505364519,-0.1426108186465247,0.9745021744106204,0.27655451285572585,0.04799079895019531
1658789505380516,-0.14224460212100398,0.9817654688334478,0.2759746700236514,0.06398797035217285
1658789505396513,-0.13818570229648275,0.9802700846875716,0.27530327306019675,0.07998490333557129
1658789505412510,-0.1366598001068131,0.9655603875791563,0.2759136339360646,0.09598183631896973
1658789505428506,-0.13931486991683828,0.9528343633173115,0.2728923476005187,0.11197781562805176
1658789505444503,-0.1422140840772106,0.9599755855649654,0.26840619516289,0.1279749870300293
1658789505460500,-0.14059662775616077,0.9763637750820173,0.2655374990463111,0.14397192001342773
1658789505476497,-0.13723964293888757,0.9792629892423896,0.2666666666666666,0.15996885299682617
1658789505492494,-0.13742275120164793,0.968337529564355,0.27356374456397337,0.1759660243988037
1658789505508491,-0.14071869993133435,0.9598840314335852,0.2775921263447012,0.19196295738220215
1658789505524488,-0.14139009689478899,0.9653772793163959,0.27609674219882496,0.20795989036560059
1658789505540485,-0.13815518425268936,0.9724879835202564,0.27576104371709764,0.22395682334899902
1658789505556482,-0.1370870527199206,0.965072098878462,0.2768902113374532,0.23995399475097656
1658789505572479,-0.13900968947890435,0.9568017090104526,0.27615777828641175,0.255950927734375
1658789505588476,-0.1392538338292515,0.9599145494773786,0.27158007171740284,0.27194786071777344
1658789505604473,-0.1383993286030365,0.964370183871214,0.26990157930876624,0.287945032119751
1658789505620470,-0.13763637750820168,0.962508583199817,0.2758831158922712,0.3039419651031494
1658789505636474,-0.13696498054474704,0.9571068894483865,0.2809491111619744,0.3199458122253418
1658789505652471,-0.1383382925154497,0.9578088044556345,0.27826352330815585,0.33594298362731934
1658789505668468,-0.1383382925154497,0.9677576867322806,0.27228198672465087,0.3519399166107178
1658789505684465,-0.13745326924544132,0.9715419241626613,0.27145799954222927,0.3679368495941162
1658789505700462,-0.13745326924544132,0.9613488975356681,0.2755779354543373,0.38393402099609375
1658789505716459,-0.13595788509956508,0.951552605477989,0.27658503089951925,0.3999309539794922
1658789505732456,-0.13495078965438312,0.9551842526894028,0.27203784237430373,0.4159278869628906
1658789505748453,-0.13479819943541616,0.9666895551995118,0.26739909971770803,0.43192481994628906
1658789505764450,-0.13531700617990383,0.9721522850385291,0.2695963988708323,0.4479219913482666
1658789505780447,-0.13693446250095365,0.9683985656519418,0.2764019226367589,0.46391892433166504
1658789505796444,-0.13702601663233382,0.9635767147325858,0.27780575265125496,0.4799158573150635
1658789505812440,-0.13611047531853204,0.9628747997253377,0.27203784237430373,0.4959118366241455
1658789505828437,-0.1367513542381933,0.9625696192874038,0.2682841229877164,0.511909008026123
1658789505844434,-0.1383993286030365,0.9606775005722135,0.2717021438925764,0.5279059410095215
1658789505860431,-0.13913176165407792,0.9613794155794615,0.2746623941405355,0.5439028739929199
1658789505876428,-0.13858243686579685,0.9635461966887924,0.2720683604180971,0.5598998069763184
1658789505892425,-0.13788052185854882,0.9620813305867095,0.2701457236591134,0.5758969783782959
1658789505908422,-0.1367513542381933,0.9604638742656597,0.2708781567101548,0.5918939113616943
1658789505924419,-0.13739223315785454,0.9633020523384452,0.27075608453498123,0.6078908443450928
1658789505940416,-0.1416952773327229,0.9694666971847106,0.27411306935225443,0.6238880157470703
1658789505956421,-0.14523537041275647,0.9710841535057604,0.2810101472495612,0.6398928165435791
1658789505972417,-0.14395361257343398,0.9664148928053713,0.2817120622568092,0.6558890342712402
1658789505988414,-0.1425803006027313,0.9665064469367515,0.2768291752498664,0.6718859672546387
1658789506004411,-0.14322117952239255,0.9691309987029832,0.27524223697260997,0.6878829002380371
1658789506020408,-0.14111543450064845,0.9628442816815443,0.2746318760967421,0.7038798332214355
1658789506036405,-0.13849088273441668,0.9586022735942628,0.26782635233081553,0.7198770046234131
1658789506052402,-0.13778896772716864,0.9679407949950409,0.261722743572137,0.7358739376068115
1658789506068399,-0.13763637750820168,0.9755092698558023,0.26352330815594716,0.75187087059021
1658789506084396,-0.13788052185854882,0.9690394445716031,0.26776531624322875,0.7678678035736084
1658789506100393,-0.14041351949340042,0.9622949568932633,0.2725871671625848,0.7838649749755859
1658789506116390,-0.14438086518654147,0.9706263828488595,0.276798657206073,0.7998619079589844
1658789506132387,-0.14407568474860755,0.9809719996948196,0.27615777828641175,0.8158588409423828
1658789506148384,-0.14059662775616077,0.97431906614786,0.27530327306019675,0.8318560123443604
1658789506164381,-0.14026092927443345,0.9582970931563288,0.27817196917677567,0.8478529453277588
1658789506180378,-0.14459449149309522,0.9563134203097583,0.28043030441748673,0.8638498783111572
1658789506196375,-0.14752422369726093,0.9736476691844054,0.28198672465094976,0.8798468112945557
1658789506212371,-0.14154268711375595,0.9815823605706875,0.28744945448996706,0.8958430290222168
1658789506228368,-0.13327229724574652,0.9585717555504694,0.29837491416800166,0.9118399620056152
1658789506244365,-0.1363241016250858,0.9365377279316398,0.30722514686808555,0.9278368949890137
1658789506260362,-0.14493018997482254,0.9533226520180058,0.3066147859922177,0.9438338279724121
1658789506276245,-0.14688334477759968,0.9829861905851836,0.29800869764248095,0.9597170352935791
1658789506292241,-0.1421530479896238,0.9856717784390021,0.287754634927901,0.9757130146026611
1658789506308238,-0.13495078965438312,0.9664759288929581,0.2872663462272067,0.9917099475860596
1658789506324234,-0.13366903181506062,0.949294270237278,0.29178301670862883,1.0077059268951416
1658789506340231,-0.13739223315785454,0.9451438162813766,0.2877241168841076,1.02370285987854
1658789506356227,-0.13553063248645758,0.9426718547341117,0.279209582665751,1.039698839187622
1658789506372223,-0.13217364766918438,0.9395590142671857,0.27618829633020514,1.055694818496704
1658789506388220,-0.13565270466163115,0.9555199511711301,0.28207827878232994,1.0716919898986816
1658789506404216,-0.13974212252994578,0.9831692988479439,0.2939497978179597,1.0876879692077637
1658789506420213,-0.14062714579995417,0.9956816968032349,0.30423437857633306,1.103684902191162
1658789506436209,-0.13791103990234221,0.9924467841611353,0.3079270618753336,1.1196808815002441
1658789506452206,-0.12802319371328297,0.9788052185854887,0.30890363927672215,1.1356778144836426
1658789506468202,-0.12268253604943924,0.9585717555504694,0.31265735866330946,1.1516740322113037
1658789506484199,-0.12429999237048905,0.946028839551385,0.3082932784008543,1.1676709651947021
1658789506500195,-0.1207598992904555,0.9429465171282523,0.2861066605630578,1.1836669445037842
1658789506516192,-0.11859311818112461,0.9421835660334175,0.2645914396887159,1.1996638774871826
1658789506532188,-0.1207293812466621,0.9456931410696576,0.2587624933241779,1.2156598567962646
1658789506548184,-0.11960021362630657,0.9502403295948731,0.2646524757763027,1.2316558361053467
1658789506564181,-0.11889829861905854,0.9441062027924012,0.27405203326466765,1.2476530075073242
1658789506580177,-0.12344548714427406,0.9348592355230032,0.28415350576028064,1.2636489868164062
1658789506596008,-0.132143129625391,0.942305638208591,0.2981612878614479,1.27947998046875
1658789506612004,-0.13617151140611883,0.9632410162508585,0.31262684061951607,1.295475959777832
1658789506628000,-0.12729076066224154,0.9731898985275045,0.3159533073929959,1.311471939086914
1658789506643996,-0.11960021362630657,0.9639124132143131,0.30093842984664665,1.327467918395996
1658789506659992,-0.12613107499809262,0.9593041886015108,0.2850995651178758,1.3434638977050781
1658789506675988,-0.13345540550850687,0.9691309987029832,0.28503852903028903,1.3594598770141602
1658789506691984,-0.1270771343556878,0.9663538567177845,0.29175249866483544,1.3754558563232422
1658789506707980,-0.1161211566338598,0.9369954985885407,0.29639124132143113,1.3914518356323242
1658789506723976,-0.12130922407873657,0.9184405279621579,0.29675745784695184,1.4074478149414062
1658789506739972,-0.13861295490959025,0.9500877393759062,0.2953231097886624,1.4234440326690674
1658789506755968,-0.14068818188754095,0.995223926146334,0.29758144502937345,1.4394400119781494
1658789506771964,-0.12491035324635691,0.9855191882200351,0.3006637674525061,1.4554359912872314
1658789506787960,-0.11633478294041355,0.9358968490119786,0.3006942854962995,1.4714319705963135
1658789506803956,-0.12426947432669566,0.9222247653925386,0.3010299839780268,1.4874279499053955
1658789506819952,-0.13528648813611044,0.9550926985580226,0.30093842984664665,1.5034239292144775
1658789506835948,-0.13791103990234221,0.978439002059968,0.295994506752117,1.5194199085235596
1658789506851944,-0.1333333333333333,0.9693141069657436,0.290318150606546,1.5354158878326416
1658789506867940,-0.12884718089570457,0.9569542992294195,0.28909742885481027,1.5514118671417236
1658789506883936,-0.12732127870603493,0.9600366216525522,0.29010452429999223,1.5674078464508057
1658789506899932,-0.13061722743572135,0.9620813305867095,0.29245441367208347,1.5834038257598877
1658789506915741,-0.13678187228198668,0.9603418020904861,0.2973067826352329,1.599212884902954
1658789506931736,-0.13696498054474704,0.9605249103532465,0.3002059967956052,1.6152079105377197
1658789506947731,-0.13437094682230866,0.9565880827038988,0.2973678187228197,1.6312029361724854
1658789506963726,-0.13748378728923472,0.9586327916380561,0.29172198062104204,1.647197961807251
1658789506979721,-0.1413290608072022,0.970199130235752,0.2907148851758601,1.6631929874420166
1658789506995716,-0.1383993286030365,0.9696192874036775,0.29379720759899275,1.6791880130767822
1658789507011711,-0.1320515754940108,0.9539940489814605,0.29083695735103365,1.6951828002929688
1658789507027706,-0.1303730830853742,0.9479209582665753,0.2813153276874951,1.7111778259277344
1658789507043701,-0.13641565575646597,0.9606469825284201,0.27866025787746995,1.7271728515625
1658789507059696,-0.1417257953765163,0.9723048752574961,0.2872053101396199,1.7431678771972656
1658789507075691,-0.13858243686579685,0.9657129777981233,0.29297322041657115,1.7591629028320312
1658789507091686,-0.13495078965438312,0.9542076752880142,0.28992141603723187,1.7751579284667969
1658789507107681,-0.13806363012130918,0.9553673609521631,0.2868696116578926,1.7911529541015625
1658789507123676,-0.1443198290989547,0.9662623025864043,0.2885175860227358,1.8071479797363281
1658789507139671,-0.14435034714274808,0.975173571374075,0.29163042648966186,1.8231430053710938
1658789507155666,-0.1355001144426642,0.9683680476081484,0.2906233310444799,1.8391380310058594
