Timestamp (microseconds),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Seconds
1658789505316528,-0.14502174410620272,0.9694361791409172,0.27649347676813907,0.0
1658789505332525,-0.1354390783550774,0.9747463187609675,0.2718547341115434,0.015996932983398438
1658789505348522,-0.1333638513771267,0.971206225680934,0.2708781567101548,0.031993865966796875
1658789505364519,-0.14081025406271452,0.9702296482795454,0.2755779354543373,0.04799079895019531
1658789505380516,-0.14441138323033487,0.9787747005416954,0.2775310902571144,0.06398797035217285
1658789505396513,-0.1400778210116731,0.9847562371252003,0.27441824979018836,0.07998490333557129
1658789505412510,-0.1362935835812924,0.9757839322499429,0.27618829633020514,0.09598183631896973
1658789505428506,-0.13702601663233382,0.9553368429083697,0.27563897154192407,0.11197781562805176
1658789505444503,-0.14160372320134273,0.9503318837262533,0.2701457236591134,0.1279749870300293
1658789505460500,-0.14282444495307844,0.9696192874036775,0.2666666666666666,0.14397192001342773
1658789505476497,-0.1383688105592431,0.9831082627603571,0.26440833142595555,0.15996885299682617
1658789505492494,-0.13611047531853204,0.9754177157244222,0.26892500190737767,0.1759660243988037
1658789505508491,-0.13873502708476382,0.9612573434042879,0.27820248722056906,0.19196295738220215
1658789505524488,-0.14270237277790487,0.9585107194628826,0.27698176546883335,0.20795989036560059
1658789505540485,-0.1400778210116731,0.9722438391699093,0.2752117189288166,0.22395682334899902
1658789505556482,-0.1362325474937056,0.9727321278706036,0.2763103685053787,0.23995399475097656
1658789505572479,-0.1379415579461356,0.9574120698863204,0.27747005416952764,0.255950927734375
1658789505588476,-0.1400778210116731,0.9561913481345847,0.27484550240329586,0.27194786071777344
1658789505604473,-0.1384298466468299,0.9636377508201726,0.2683146410315098,0.287945032119751
1658789505620470,-0.1383688105592431,0.9651026169222554,0.27148851758602266,0.3039419651031494
1658789505636474,-0.13690394445716025,0.9599145494773786,0.28027771419851977,0.3199458122253418
1658789505652471,-0.13702601663233382,0.9542992294193944,0.28162050812542905,0.33594298362731934
1658789505668468,-0.1396505683985656,0.9613183794918747,0.27490653849088265,0.3519399166107178
1658789505684465,-0.13702601663233382,0.9741969939726864,0.2696574349584191,0.3679368495941162
1658789505700462,-0.13788052185854882,0.9688868543526361,0.27325856412603944,0.38393402099609375
1658789505716459,-0.13702601663233382,0.9538109407187001,0.27789730678263513,0.3999309539794922
1658789505732456,-0.13488975356679633,0.949294270237278,0.27527275501640336,0.4159278869628906
1658789505748453,-0.1350118257419699,0.9610742351415276,0.2688029297322041,0.43192481994628906
1658789505764450,-0.1345845731288624,0.9723048752574961,0.26599526970321197,0.4479219913482666
1658789505780447,-0.13604943923094526,0.9719996948195622,0.27319752803845265,0.46391892433166504
1658789505796444,-0.13781948577096204,0.9647974364843215,0.2796063172350651,0.4799158573150635
1658789505812440,-0.1362325474937056,0.9623559929808501,0.2760051880674448,0.4959118366241455
1658789505828437,-0.13598840314335847,0.9633936064698254,0.2680704966811627,0.511909008026123
1658789505844434,-0.1375143053330281,0.9617456321049822,0.26849774929427017,0.5279059410095215
1658789505860431,-0.1392843518730449,0.9596093690394447,0.27490653849088265,0.5439028739929199
1658789505876428,-0.13897917143511096,0.9631494621194783,0.27441824979018836,0.5598998069763184
1658789505892425,-0.13818570229648275,0.9639429312581065,0.2697184710460059,0.5758969783782959
1658789505908422,-0.1375753414206149,0.9602197299153126,0.2705729762722209,0.5918939113616943
1658789505924419,-0.1359273670557717,0.9607080186160069,0.27118333714808873,0.6078908443450928
1658789505940416,-0.1388570992599374,0.9658960860608836,0.27032883192187374,0.6238880157470703
1658789505956421,-0.14453345540550844,0.9730373083085375,0.27789730678263513,0.6398928165435791
1658789505972417,-0.1459372854200045,0.9691309987029832,0.28412298771648725,0.6558890342712402
1658789505988414,-0.14196993972686345,0.9636987869077593,0.2793011367971312,0.6718859672546387
1658789506004411,-0.14319066147859916,0.9693141069657436,0.2743572137026016,0.6878829002380371
1658789506020408,-0.14325169756618594,0.9689478904402229,0.27612726024261836,0.7038798332214355
1658789506036405,-0.13897917143511096,0.9567406729228658,0.27313649195086587,0.7198770046234131
1658789506052402,-0.1380025940337224,0.9604638742656597,0.2625162127107652,0.7358739376068115
1658789506068399,-0.1375753414206149,0.9754177157244222,0.2609292744335088,0.75187087059021
