Timestamp (microseconds),Pos X (m),Pos Y (m),Pos Z (m),Seconds
1658789595169555,0.13678187228198713,0.9849393453879607,0.01696803234912636,0.0
1658789595185555,0.13421835660334214,0.9802395666437782,0.018890669108110103,0.016000032424926758
1658789595201555,0.13043411917296144,0.9874418249790189,0.017700465400167786,0.032000064849853516
1658789595217555,0.13003738460364733,0.9985198748760205,0.013519493400472982,0.04800009727478027
1658789595233554,0.1318379491874575,1.0013275349050126,0.010223544670786566,0.06399893760681152
1658789595249554,0.133974212252995,0.9907377737087053,0.01138323033493549,0.07999897003173828
1658789595265554,0.13488975356679678,0.98286411841001,0.014068818188754051,0.09599900245666504
1658789595281554,0.13421835660334214,0.9900968947890441,0.014129854276340836,0.1119990348815918
1658789595297554,0.13278400854505268,0.9969939726863508,0.013336385137712625,0.12799906730651855
1658789595313553,0.13028152895399447,0.9896391241321432,0.01449607080186155,0.1439981460571289
1658789595329553,0.12878614480811823,0.9803311207751584,0.01684596017395279,0.15999794006347656
1658789595345553,0.12939650568398608,0.9846036469062334,0.017273212787060288,0.17599797248840332
1658789595361553,0.13067826352330858,0.9977569237811856,0.016021972991531186,0.19199800491333008
1658789595377553,0.13134966048676322,1.001358052948806,0.015472648203250117,0.20799803733825684
1658789595393552,0.12982375829709358,0.9913481345845732,0.015655756466010473,0.2239971160888672
1658789595409552,0.12741283283741556,0.98457312886244,0.017212176699473503,0.23999714851379395
1658789595425552,0.127290760662242,0.9865262836652171,0.020355535210192954,0.2559969425201416
1658789595441552,0.1297932402533002,0.9881742580300603,0.02285801480125116,0.27199697494506836
1658789595457552,0.13199053940642447,0.9907682917524987,0.023041123064011515,0.2879970073699951
1658789595473551,0.13092240787365572,0.9957427328908217,0.02020294499122599,0.30399608612060547
1658789595489563,0.12817578393225038,0.9960479133287556,0.016327153429465113,0.3200080394744873
1658789595505562,0.12771801327534948,0.9932097352559701,0.014068818188754051,0.33600711822509766
1658789595521562,0.13006790264744073,0.9921416037232014,0.014679179064621906,0.3520071506500244
1658789595537562,0.13049515526054822,0.9878690775921264,0.017547875181200823,0.36800694465637207
1658789595553562,0.1267109178301673,0.9801174944686046,0.0218509193560692,0.38400697708129883
1658789595569562,0.12259098191805884,0.9825284199282827,0.02432288090333401,0.4000070095062256
1658789595585561,0.1244220645456624,0.9976348516060121,0.019562066071564743,0.41600608825683594
1658789595601561,0.13116655222400264,1.007736324101625,0.0126039520866712,0.4320061206817627
1658789595617561,0.13333333333333375,1.0004119935912108,0.010955977721827992,0.44800615310668945
1658789595633561,0.13119707026779626,0.9875638971541925,0.01461814297703512,0.4640059471130371
1658789595649561,0.128786144808118,0.9883268482490273,0.019165331502250638,0.48000597953796387
1658789595665560,0.12628366521705958,0.9965972381170367,0.020263981078812776,0.4960050582885742
1658789595681560,0.12732127870603516,0.9991912718394751,0.017425803006027252,0.512005090713501
1658789595697560,0.12985427634088698,1.0008392462043183,0.01327534905012584,0.5280051231384277
1658789595713560,0.12875562676432484,1.002761882963302,0.012756542305638163,0.5440051555633545
1658789595729560,0.12793163958190323,1.000900282291905,0.016662851911192433,0.5600049495697021
1658789595745559,0.1293354695963993,0.9989776455329213,0.01886015106431671,0.5760040283203125
1658789595761559,0.12924391546501912,0.9942778667887389,0.015320057984283153,0.5920040607452393
1658789595777559,0.12829785610742395,0.9839322499427787,0.010559243152513886,0.608004093170166
1658789595793559,0.12457465476462981,0.9823453116655223,0.006713969634546402,0.6240041255950928
1658789595809570,0.11963073167009974,0.9893339436942092,0.0038757915617608774,0.6400151252746582
