Timestamp (microseconds),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Seconds
1658789595169555,0.13678187228198713,0.991103990234226,0.01550316624704351,0.0
1658789595185555,0.13678187228198713,0.9787747005416954,0.018432898451209212,0.016000032424926758
1658789595201555,0.13165484092469715,0.981704432745861,0.019348439765010994,0.032000064849853516
1658789595217555,0.12921339742122573,0.9931792172121767,0.01605249103532458,0.04800009727478027
1658789595233554,0.13086137178606894,1.0038605325398642,0.010986495765621385,0.06399893760681152
1658789595249554,0.13281452658884607,0.998794537270161,0.009460593575951748,0.07999897003173828
1658789595265554,0.13513389791714392,0.9826810101472496,0.013305867093919233,0.09599900245666504
1658789595281554,0.13464560921644964,0.9830472266727703,0.01483176928358887,0.1119990348815918
1658789595297554,0.13379110399023464,0.9971465629053178,0.013427939269092803,0.12799906730651855
1658789595313553,0.13177691309987072,0.9968413824673839,0.013244831006332447,0.1439981460571289
1658789595329553,0.12878614480811823,0.9824368657969025,0.01574731059739065,0.15999794006347656
1658789595345553,0.12878614480811823,0.9782253757534143,0.017944609750514928,0.17599797248840332
1658789595361553,0.13000686655985394,0.9909819180590524,0.016601815823605648,0.19199800491333008
1658789595377553,0.13134966048676322,1.0045319295033188,0.015442130159456724,0.20799803733825684
1658789595393552,0.13134966048676322,0.9981841763942931,0.01550316624704351,0.2239971160888672
1658789595409552,0.12829785610742395,0.9845120927748532,0.015808346684977437,0.23999714851379395
1658789595425552,0.12652780956740717,0.9846341649500268,0.01861600671396957,0.2559969425201416
1658789595441552,0.1280537117570768,0.9884184023804075,0.02209506370641634,0.27199697494506836
1658789595457552,0.13153276874952358,0.9879301136797132,0.023620965896085977,0.2879970073699951
1658789595473551,0.13244831006332536,0.9936064698252842,0.022461280231937053,0.30399608612060547
1658789595489563,0.12939650568398608,0.9978789959563592,0.017944609750514928,0.3200080394744873
1658789595505562,0.12695506218051467,0.9942168307011521,0.014709697108415298,0.33600711822509766
1658789595521562,0.1284809643701843,0.9922026398107882,0.013427939269092803,0.3520071506500244
1658789595537562,0.13165484092469715,0.9920805676356146,0.015930418860151008,0.36800694465637207
1658789595553562,0.1293354695963993,0.9836575875486382,0.019165331502250638,0.38400697708129883
1658789595569562,0.1240863660639353,0.9765774013885711,0.02453650720988776,0.4000070095062256
1658789595585561,0.12109559777218237,0.9884794384679942,0.02410925459678026,0.41600608825683594
1658789595601561,0.12774853131914243,1.0067902647440299,0.015014877546349226,0.4320061206817627
1658789595617561,0.13458457312886285,1.0086823834592202,0.010193026626993174,0.44800615310668945
1658789595633561,0.13208209353780465,0.9921416037232014,0.01171892881666281,0.4640059471130371
1658789595649561,0.13031204699778787,0.9829861905851836,0.01751735713740743,0.48000597953796387
1658789595665560,0.12726024261844815,0.993667505912871,0.020813305867093845,0.4960050582885742
1658789595681560,0.12530708781567101,0.9995269703212024,0.019714656290531707,0.512005090713501
1658789595697560,0.1293354695963993,0.9988555733577478,0.015136949721522797,0.5280051231384277
