Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y
71,974.4703979,929.800415,719.178772,1021.142517,264.4852905,1006.946106,496.2398071,1014.496399
72,974.4703979,929.800415,719.178772,1021.142517,264.4852905,1006.946106,496.2398071,1014.496399
73,974.4703979,929.800415,719.178772,1021.142517,264.557251,1006.711121,496.151947,1014.436279
74,974.4703979,929.800415,719.178772,1021.142517,264.557251,1006.711121,496.151947,1014.436279
75,974.4703979,929.800415,719.178772,1021.142517,264.5,1006.772583,496.151947,1014.436279
76,974.4703979,929.800415,719.178772,1021.142517,264.6315002,1006.63147,496.151947,1014.436279
77,974.5749512,930.675293,718.5980835,1021.855591,264.6315002,1006.63147,496.151947,1014.436279
78,974.5441284,930.8463135,718.6429443,1021.911011,264.9481201,1006.48584,496.151947,1014.436279
79,974.2146606,931.1052856,718.7597656,1022.054016,264.9481201,1006.48584,496.151947,1014.436279
80,974.1079102,931.3215942,718.6655273,1022.166687,265.1342468,1006.618408,496.151947,1014.436279
81,974.2297363,931.5315552,718.4742432,1022.287964,264.9241028,1006.433044,496.151947,1014.436279
82,974.5,931.3080444,718.4742432,1022.287964,264.9241028,1006.433044,496.4333191,1014.886108
83,974.7633057,931.4359741,718.4742432,1022.287964,264.9241028,1006.433044,496.5653381,1015
84,974.8959351,931.6724854,718.5872192,1022.350159,264.9241028,1006.433044,496.5653381,1015
85,974.8959351,931.6724854,718.8867798,1022.484741,264.9241028,1006.433044,496.5653381,1015
86,974.8959351,931.6724854,718.5941772,1022.646118,265,1006.5,496.5653381,1015
87,974.8959351,931.6724854,718.5941772,1022.646118,265.1342468,1006.618408,496.5653381,1015
88,974.8959351,931.6724854,718.5941772,1022.646118,265.1342468,1006.618408,496.5653381,1015
89,974.8959351,931.6724854,718.6471558,1022.595825,265.1342468,1006.618408,496.5653381,1015
90,974.9503174,932.0551758,718.6471558,1022.595825,265.1342468,1006.618408,496.5653381,1015
91,975.3933716,931.977478,718.6471558,1022.595825,265.1898499,1006.612854,496.5653381,1015
92,975.8731689,932.1327515,718.6471558,1022.595825,265.1898499,1006.612854,496.5653381,1015
93,975.980896,932.2459717,718.6471558,1022.595825,265.1898499,1006.612854,496.5653381,1015
94,976.1534424,932.3206177,718.5941772,1022.646118,265.1898499,1006.612854,496.5653381,1015
95,976.1534424,932.3206177,718.5941772,1022.646118,265.1898499,1006.612854,496.5653381,1015
96,976.0161133,932.5,718.5941772,1022.646118,265.1898499,1006.612854,496.5653381,1015
97,975.8691406,932.9532471,718.6471558,1022.595825,265.1898499,1006.612854,496.5653381,1015
98,976.0742798,932.8474121,718.5941772,1022.646118,265.1898499,1006.612854,496.5,1015.231628
99,976.0742798,932.8474121,718.5633545,1022.809875,265.1898499,1006.612854,496.5083313,1015.299988
100,976.152832,932.9388428,718.5734253,1022.84967,265.1898499,1006.612854,496.5083313,1015.299988
101,976.1079102,933.3215942,718.6242676,1022.803284,265.241333,1006.627441,496.5083313,1015.299988
102,976.3106079,933.4550781,718.6712036,1022.971558,265.5,1006.5,496.5083313,1015.299988
103,976.3106079,933.4550781,718.6483154,1022.933533,265.5,1006.5,496.5083313,1015.299988
104,976.3106079,933.4550781,718.6483154,1022.933533,265.6104126,1006.559753,496.5083313,1015.299988
105,976.3058472,933.6306763,718.6483154,1022.933533,265.9241028,1006.433044,496.5083313,1015.299988
106,976.3882446,933.8059082,718.862854,1023.128845,265.9241028,1006.433044,496.5083313,1015.299988
107,976.3882446,933.8059082,718.9832153,1023.230225,265.9241028,1006.433044,496.5083313,1015.299988
108,976.3882446,933.8059082,718.9832153,1023.230225,265.9241028,1006.433044,496.5083313,1015.299988
109,976.5726318,934.1044922,718.9035645,1023.147766,265.9241028,1006.433044,496.5083313,1015.299988
110,976.5,934.2805176,718.8735352,1023.29657,266,1006.5,496.5083313,1015.299988
111,976.5,934.2805176,718.9976807,1023.355652,265.9241028,1006.433044,496.5083313,1015.299988
112,976.5,934.2805176,719.0431519,1023.374146,265.9241028,1006.433044,496.5083313,1015.299988
113,976.5,934.2805176,719.3048096,1023.555115,265.9241028,1006.433044,496.5083313,1015.299988
114,976.5,934.2805176,719.3048096,1023.555115,265.9241028,1006.433044,496.5083313,1015.299988
115,976.5,934.2805176,719.2562256,1023.53595,265.9241028,1006.433044,496.5083313,1015.299988
116,976.5,934.2805176,719.2562256,1023.53595,266,1006.5,496.5083313,1015.299988
117,976.5,934.2805176,719.041687,1023.481079,266,1006.5,496.5083313,1015.299988
118,976.5,934.2805176,718.7335815,1023.629639,266,1006.5,496.5083313,1015.299988
119,976.5,934.2805176,718.7335815,1023.629639,266.1342468,1006.381592,496.5083313,1015.299988
120,976.5,934.2805176,718.9046021,1023.451721,266.0486755,1006.477905,496.5083313,1015.299988
121,976.5,934.2805176,719.3015747,1023.471313,266.0486755,1006.477905,496.0188599,1015.4245
122,976.5,934.2805176,719.3015747,1023.471313,266.0486755,1006.477905,496.0188599,1015.4245
123,976.5,934.2805176,719.4154053,1023.211548,266.1342468,1006.381592,496.1411438,1015.573547
124,976.5,934.2805176,719.4154053,1023.211548,266.5,1006.5,496.1411438,1015.573547
125,976.5,934.5,719.4154053,1023.211548,266.5,1006.5,496.1411438,1015.573547
126,976.5740967,934.3981323,719.3359985,1023.030518,266.5,1006.5,496.1411438,1015.573547
127,976.7542114,934.2457886,719.3359985,1023.030518,266.5,1006.5,495.9382629,1015.435181
128,976.7542114,934.2457886,719.3359985,1023.030518,266.5,1006.5,495.9382629,1015.435181
129,976.5740967,934.3981323,719.3359985,1023.030518,266.5,1006.5,495.9382629,1015.435181
130,976.5740967,934.3981323,719.3359985,1023.030518,266.5,1006.5,495.9382629,1015.435181
131,976.5740967,934.3981323,719.3306274,1022.986633,266.5,1006.5,495.8575745,1015.427246
132,977.154541,934.4324341,719.3359985,1023.030518,266.5,1006.5,495.8575745,1015.427246
133,977.5,934.5,719.3359985,1023.030518,266.5,1006.5,495.8575745,1015.427246
134,977.845459,934.5675659,719.3359985,1023.030518,266.5,1006.5,495.8575745,1015.427246
135,977.845459,934.5675659,719.3359985,1023.030518,266.5,1006.5,495.8575745,1015.427246
136,977.845459,934.5675659,719.3359985,1023.030518,266.5,1006.5,495.5901489,1015.409851
137,978.0725708,934.8323364,719.3359985,1023.030518,266.5,1006.5,495.5901489,1015.409851
138,978.0725708,934.8323364,719.6018066,1023.123413,266.5,1006.5,495.5901489,1015.409851
139,978.0725708,934.8323364,719.7822876,1023.24353,266.5,1006.5,495.5901489,1015.409851
140,978.0725708,934.8323364,719.7822876,1023.24353,266.5,1006.5,495.5901489,1015.409851
141,978.0725708,934.8323364,719.7799683,1023.347839,266.5,1006.5,495.5901489,1015.409851
142,978.0725708,934.8323364,719.7799683,1023.347839,266.5,1006.5,495.5901489,1015.409851
143,978.0725708,934.8323364,719.7799683,1023.347839,266.5,1006.5,495.5901489,1015.409851
144,978.1525879,934.9257202,719.7799683,1023.347839,266.5,1006.5,495.5901489,1015.409851
145,978.2518311,934.6782837,719.7799683,1023.347839,266.5,1006.5,495.5901489,1015.409851
146,978.5325317,934.8510742,719.8082275,1023.473633,266.5,1006.5,495.5901489,1015.409851
147,978.9422607,935.309021,719.8082275,1023.473633,266.5,1006.5,495.5901489,1015.409851
148,978.9422607,935.309021,719.8082275,1023.473633,266.5,1006.5,495.5901489,1015.409851
149,978.9422607,935.309021,719.8082275,1023.473633,266.5,1006.5,495.5901489,1015.409851
150,978.565979,935.3209839,719.6554565,1023.643005,266.5,1006.5,495.5901489,1015.409851
151,978.565979,935.3209839,719.6554565,1023.643005,266.5,1006.5,495.5901489,1015.409851
152,978.565979,935.3209839,719.8772583,1023.587219,266.5,1006.5,495.5901489,1015.409851
153,978.565979,935.3209839,719.9852295,1023.655579,266.5,1006.5,495.5901489,1015.409851
154,978.565979,935.3209839,719.9852295,1023.655579,266.5,1006.5,495.5901489,1015.409851
155,978.565979,935.3209839,719.9852295,1023.655579,266.5,1006.5,495.5901489,1015.409851
156,978.565979,935.3209839,720,1023.612122,266.5,1006.5,495.5901489,1015.409851
157,978.565979,935.3209839,719.9780273,1023.698425,266.5,1006.5,495.5901489,1015.409851
158,978.565979,935.3209839,719.9780273,1023.698425,266.5,1006.5,495.5901489,1015.409851
159,978.565979,935.3209839,719.9780273,1023.698425,266.5,1006.5,495.5901489,1015.409851
160,978.565979,935.3209839,720.0224609,1023.568054,266.5,1006.5,495.5901489,1015.409851
161,978.565979,935.3209839,720.0224609,1023.568054,266.5,1006.5,495.5901489,1015.409851
162,978.565979,935.3209839,719.9780273,1023.698425,266.5,1006.5,495.5901489,1015.409851
163,978.565979,935.3209839,719.9780273,1023.698425,266.5,1006.5,495.5901489,1015.409851
164,978.5628052,935.6712036,720.3117065,1023.955627,266.5,1006.5,495.5,1015.5
165,978.5,935.8499756,720.3231812,1023.993225,266.5,1006.5,495.5901489,1015.409851
166,978.4259033,936.3981323,720.4470215,1024.091553,266.5,1006.5,495.5901489,1015.409851
167,978.5749512,936.324707,720.4470215,1024.091553,266.5,1006.5,495.5901489,1015.409851
168,978.5,936.5,720.1442261,1024.361694,266.5,1006.5,495.5,1015.5
169,978.324707,936.4250488,720.0698242,1024.427246,266.5,1006.5,495.5901489,1015.409851
170,978.5,936.5,720.0698242,1024.427246,266.5,1006.5,495.5901489,1015.409851
171,978.5,936.5,720.0698242,1024.427246,266.5,1006.5,495.5,1015.5
172,978.5,936.5,720.0698242,1024.427246,266.5,1006.5,495.5,1015.5
173,978.5,936.5,720.0698242,1024.427246,266.5,1006.5,496.1031799,1015.41272
174,978.5,936.5,720.0698242,1024.427246,266.5,1006.5,496.1031799,1015.41272
175,978.3966675,936.6033325,719.6758423,1024.589233,266.5,1006.5,496.1031799,1015.41272
176,978.3966675,936.6033325,719.6758423,1024.589233,266.5,1006.5,496.1031799,1015.41272
177,978.3966675,936.6033325,719.6758423,1024.589233,266.5,1006.5,496.1031799,1015.41272
178,978.324707,936.4250488,719.6758423,1024.589233,266.5,1006.5,496.1031799,1015.41272
179,978.324707,936.4250488,719.6758423,1024.589233,266.5,1006.5,496.1031799,1015.41272
180,978.2518311,936.3217163,719.6183472,1024.294922,266.5,1006.5,496.1031799,1015.41272
181,978.2518311,936.3217163,719.5667725,1024.274658,266.5,1006.5,495.8422546,1015.5
182,978.06073,936.1224365,719.5667725,1024.274658,266.5,1006.5,495.8422546,1015.5
183,978.0217896,935.7701416,719.5667725,1024.274658,266.5,1006.5,495.8575745,1015.427246
184,978.0217896,935.7701416,719.5667725,1024.274658,266.5,1006.5,495.8575745,1015.427246
185,978.1177368,935.5,719.5667725,1024.274658,266.5,1006.5,495.8575745,1015.427246
186,978.1177368,935.5,719.5667725,1024.274658,266.5,1006.5,495.8575745,1015.427246
187,977.8260498,935.1739502,719.3203125,1024.147095,266.5,1006.5,495.8575745,1015.427246
188,977.8260498,935.1739502,719.3203125,1024.147095,266.5,1006.5,495.8575745,1015.427246
189,977.8260498,935.1739502,719.3203125,1024.147095,266.5,1006.5,495.8575745,1015.427246
190,977.8260498,935.1739502,719.5930176,1024.255981,266.5,1006.5,495.8575745,1015.427246
191,977.8260498,935.1739502,719.5930176,1024.255981,266.5,1006.5,495.8575745,1015.427246
192,977.8260498,935.1739502,719.5930176,1024.255981,266.5,1006.5,495.8575745,1015.427246
193,977.8260498,935.1739502,719.5930176,1024.255981,266.5,1006.5,495.8575745,1015.427246
194,977.8260498,935.1739502,719.9622803,1024.343994,266.5,1006.5,495.8575745,1015.427246
195,977.8260498,935.1739502,720.0370483,1024.28125,266.5,1006.5,495.8575745,1015.427246
196,978.1079102,935.3215942,720.0370483,1024.28125,266.5,1006.5,495.8575745,1015.427246
197,978.5,935.5,720.2173462,1024.554321,266.5,1006.5,495.7849426,1015.52417
198,978.9024048,935.5,720.2173462,1024.554321,266.5,1006.5,495.7849426,1015.52417
199,978.9024048,935.5,720.0957642,1024.494995,266.5,1006.5,495.7849426,1015.52417
200,978.9532471,935.8691406,720.0252686,1024.300903,266.5,1006.5,495.7849426,1015.52417
201,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.7849426,1015.52417
202,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
203,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
204,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
205,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
206,979.3659058,935.6069336,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
207,979.1323853,935.2520142,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
208,978.9422607,935.309021,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
209,978.9532471,935.1308594,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
210,978.9532471,935.1308594,720.0036621,1024.263062,266.5,1006.5,495.5,1015.5
211,979.2298584,934.9782104,720.0036621,1024.263062,266.3996887,1006.600342,495.5,1015.5
212,978.9274292,934.8323364,720.0036621,1024.263062,266.3996887,1006.600342,495.5,1015.5
213,979.0154419,934.8868408,720.0036621,1024.263062,266.3996887,1006.600342,495.5,1015.5
214,979.0154419,934.8868408,720.0036621,1024.263062,266.3996887,1006.600342,495.5901489,1015.409851
215,979.0154419,934.8868408,720.0036621,1024.263062,266.3996887,1006.600342,495.5,1015.5
216,979.0576782,935.2648926,719.9690552,1024.353516,266.3996887,1006.600342,495.5,1015.5
217,979.1141968,935.6708374,720.0957642,1024.494995,266.3996887,1006.600342,495.5,1015.5
218,979.1141968,935.6708374,720.2173462,1024.554321,266.3996887,1006.600342,495.5901489,1015.409851
219,979.1141968,935.6708374,719.9569092,1024.537354,266.3996887,1006.600342,495.6723633,1015.267822
220,979.0029907,935.8825073,719.9569092,1024.537354,266.3996887,1006.600342,495.5901489,1015.409851
221,979.1331177,936.5805664,719.9569092,1024.537354,266.3996887,1006.600342,495.6723633,1015.267822
222,979.2794189,936.7756348,720.020813,1024.680176,266.3996887,1006.600342,495.6723633,1015.267822
223,979.2794189,936.7756348,719.8910522,1024.977905,266.3996887,1006.600342,495.6723633,1015.267822
224,979.2794189,936.7756348,720.0765381,1025.023438,266.3996887,1006.600342,495.5901489,1015.409851
225,979.4094238,936.9910278,720.1761475,1024.893555,266.3996887,1006.600342,495.6723633,1015.267822
226,979.2410889,936.9811401,720.1499634,1025.017334,266.3996887,1006.600342,495.5901489,1015.409851
227,979.5125122,937.1682739,720.156189,1025.057861,266.3996887,1006.600342,495.7623291,1015.571045
228,979.2915649,937.812439,720.0130005,1025.23877,266.3996887,1006.600342,495.7623291,1015.571045
229,979.3493652,937.9239502,720.2063599,1025.450562,266.3996887,1006.600342,495.8861084,1015.43335
230,979.4577026,938.2974854,720.1903076,1025.493286,266.3996887,1006.600342,495.8861084,1015.43335
231,979.5,938.5,720.1903076,1025.493286,266.3996887,1006.600342,495.8861084,1015.43335
232,979.5,938.5,719.8853149,1025.828613,266.3996887,1006.600342,495.8861084,1015.43335
233,979.3693237,938.6941528,719.7836914,1026.071289,266.3996887,1006.600342,495.8861084,1015.43335
234,979.5452881,939.1075439,719.7836914,1026.071289,266.3996887,1006.600342,495.8861084,1015.43335
235,979.5470581,939.2912598,719.6964722,1026.13623,266.5,1006.5,495.8861084,1015.43335
236,979.6340942,939.1976318,719.6964722,1026.13623,266.5,1006.5,495.8861084,1015.43335
237,979.663208,939.588501,719.901001,1026.25061,266.5,1006.5,495.8861084,1015.43335
238,979.663208,939.588501,720.0341797,1026.352905,266.5,1006.5,495.7849426,1015.52417
239,979.663208,939.588501,720.1845093,1026.363037,266.5,1006.5,495.8861084,1015.43335
240,979.5477295,939.4747314,720.1845093,1026.363037,266.5,1006.5,495.7849426,1015.52417
241,979.5,939.2696533,720.1845093,1026.363037,266.5,1006.5,495.1577454,1015.5
242,979.5,939.2696533,720.1845093,1026.363037,266.5,1006.5,495.5,1015.5
243,979.3189087,939.1119385,720.1845093,1026.363037,266.5,1006.5,495.3174744,1015.317444
244,979.3189087,939.1119385,719.9596558,1026.349487,266.5,1006.5,495.3174744,1015.317444
245,979.3189087,939.1119385,719.9596558,1026.349487,266.5,1006.5,495.3174744,1015.317444
246,979.2958984,938.9274902,719.9596558,1026.349487,266.5,1006.5,495.3174744,1015.317444
247,979.2269897,938.8184204,719.9596558,1026.349487,266.5,1006.5,495.3174744,1015.317444
248,979.2269897,938.8184204,719.5523071,1026.650269,266.5,1006.5,495.3174744,1015.317444
249,979.2269897,938.8184204,719.5523071,1026.650269,266.5,1006.5,495.3174744,1015.317444
250,979.5,939.2696533,719.6566772,1026.58252,266.5,1006.5,495.5,1015.5
251,979.5,939.2696533,719.6566772,1026.58252,266.5,1006.5,495.5,1015.5
252,979.5,939.2696533,719.4046021,1026.80481,266.5,1006.5,495.5,1015.5
253,979.5,939.2696533,719.4523926,1026.937622,266.5,1006.5,495.5,1015.5
254,979.5,939.2696533,719.555542,1027.019653,266.5,1006.5,495.5,1015.5
255,979.5,939.2696533,719.555542,1027.019653,266.5,1006.5,495.5,1015.5
256,979.5,939.2696533,719.555542,1027.019653,266.5,1006.5,495.5,1015.5
257,979.5,939.2696533,719.555542,1027.019653,266.5,1006.5,495.5,1015.5
258,979.977478,939.3933716,719.555542,1027.019653,266.5,1006.5,495.5,1015.5
259,979.977478,939.3933716,719.555542,1027.019653,266.5,1006.5,495.6825256,1015.682556
260,979.977478,939.3933716,719.555542,1027.019653,266.5,1006.5,495.6825256,1015.682556
261,979.6124268,939.3875732,719.9014893,1026.987793,266.5,1006.5,495.3765869,1015.623413
262,979.6124268,939.3875732,719.9014893,1026.987793,266.5,1006.5,495.3765869,1015.623413
263,979.6124268,939.3875732,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
264,979.6124268,939.3875732,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
265,979.5,939.2696533,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
266,979.4729614,939.0878296,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
267,979.616394,938.8959351,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
268,979.616394,938.8959351,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
269,979.616394,938.8959351,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
270,979.4729614,939.3119507,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
271,979.8192749,939.156311,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
272,979.7479248,939.260437,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
273,979.7479248,939.260437,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
274,979.4729614,939.3119507,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
275,979.4729614,939.3119507,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
276,979.5,939.5,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
277,979.7205811,940.2243652,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
278,979.7205811,940.2243652,719.9014893,1026.987793,266.5,1006.5,495.5,1015.5
279,979.7744141,940.0355835,720.1761475,1026.893555,266.5,1006.5,495.5,1015.5
280,979.7205811,940.2243652,720.1761475,1026.893555,266.5,1006.5,495.5,1015.5
281,979.7185669,940.3056641,720.0681152,1027.103394,266.5,1006.5,495.5,1015.5
282,979.6486206,940.4459229,720.0681152,1027.103394,266.5,1006.5,495.5,1015.5
283,979.6486206,940.4459229,720.0681152,1027.103394,266.5,1006.5,495.5,1015.5
284,979.7407227,940.7801514,720.1169434,1027.263184,266.5,1006.5,495.5,1015.5
285,979.7328491,941.18573,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
286,979.7328491,941.18573,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
287,979.8143921,941.0470581,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
288,979.8143921,941.0470581,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
289,979.8143921,941.0470581,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
290,979.9325562,940.9325562,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
291,979.9325562,940.9325562,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
292,979.9076538,940.550354,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
293,979.9076538,940.550354,720.3043213,1027.473389,266.5,1006.5,495.5,1015.5
294,979.9076538,940.550354,720.2919922,1027.436768,266.5,1006.5,495.5,1015.5
295,979.9076538,940.550354,720.2919922,1027.436768,266.5,1006.5,495.5,1015.5
296,979.9076538,940.550354,720.2919922,1027.436768,266.5,1006.5,495.5,1015.5
297,979.9076538,940.550354,720.2919922,1027.436768,266.5,1006.5,495.5,1015.5
298,979.9360962,940.8230591,720.2919922,1027.436768,266.5,1006.5,495.5,1015.5
299,979.9360962,940.8230591,720.2753906,1027.479492,266.5,1006.5,495.5,1015.5
