Timestamp (microseconds),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Seconds
1658790118922485,0.11126878767070991,-0.45679407949950424,0.8925917448691543,0.0
1658790118938483,0.1104753185320817,-0.45801480125123994,0.8980239566643782,0.015997886657714844
1658790118954481,0.11139085984588348,-0.45972381170366994,0.9053482871747924,0.03199577331542969
1658790118970479,0.11682307164110739,-0.4573434042877853,0.9077897306782639,0.04799389839172363
1658790118986477,0.12353704127565424,-0.4535591668574046,0.9101091020065617,0.06399178504943848
1658790119002474,0.12707713435568824,-0.45203326466773497,0.9061417563134206,0.07998895645141602
1658790119018472,0.1232928969253071,-0.4603952086671246,0.9045548180361642,0.09598684310913086
1658790119034470,0.11529716945143775,-0.47302967879758917,0.9204852368963152,0.1119849681854248
1658790119050468,0.11322194247348705,-0.4724803540093081,0.9392843518730452,0.12798285484313965
1658790119066466,0.11621271076523954,-0.4641184100099185,0.9420920119020373,0.1439809799194336
1658790119082464,0.11828793774319024,-0.4548409246967271,0.9215228503852906,0.15997886657714844
1658790119098462,0.1171892881666281,-0.4545357442587932,0.9074235141527431,0.17597699165344238
1658790119114460,0.11267261768520598,-0.4633249408712903,0.9141985198748763,0.19197487831115723
1658790119130458,0.11169604028381741,-0.4624093995574885,0.9244525825894563,0.20797300338745117
1658790119146455,0.11108567940794956,-0.4650339513237203,0.9317158770122838,0.2239699363708496
1658790119162453,0.10827801937895742,-0.46979476615548954,0.9217059586480509,0.23996782302856445
1658790119178451,0.10785076676584993,-0.47229724574654774,0.9130388342107274,0.2559659481048584
1658790119194449,0.10540932326237851,-0.47809567406729236,0.9132219424734878,0.27196383476257324
1658790119210447,0.10296787975890709,-0.47058823529411775,0.9179217212176702,0.2879619598388672
1658790119226445,0.10351720454718816,-0.46015106431677744,0.9251850156404977,0.30395984649658203
1658790119242431,0.10540932326237851,-0.46045624475471136,0.919996948195621,0.3199458122253418
1658790119258429,0.10785076676584993,-0.46765850308995205,0.9146257724879838,0.33594393730163574
1658790119274427,0.10888838025482528,-0.4767528801403831,0.9115129320210578,0.3519418239593506
1658790119290425,0.11035324635690813,-0.48279545281147485,0.9116960402838181,0.36793994903564453
1658790119306423,0.11242847333485884,-0.48688487067978947,0.9179217212176702,0.3839378356933594
1658790119322421,0.11609063859006596,-0.4846265354390784,0.9275043869687956,0.3999359607696533
1658790119338419,0.12310978866254674,-0.46936751354238204,0.9275654230563823,0.41593384742736816
1658790119354416,0.12341496910048066,-0.45722133211261173,0.9064469367513546,0.4319307804107666
1658790119370414,0.11438162813763597,-0.46466773479819956,0.8860608834973682,0.44792890548706055
1658790119386412,0.10638590066376707,-0.48364995803768984,0.894666971847105,0.4639267921447754
1658790119402410,0.10144197756923745,-0.4900587472343023,0.9112077515831238,0.47992491722106934
1658790119418408,0.10406652933546923,-0.4749217975127795,0.9134050507362481,0.4959228038787842
1658790119434406,0.1109025711451892,-0.46674296177615027,0.9112687876707106,0.5119209289550781
1658790119450404,0.11248950942244562,-0.4719920653086138,0.8975967040512707,0.527918815612793
1658790119466402,0.1113298237582967,-0.47986572060730914,0.8915541313801789,0.5439169406890869
1658790119482400,0.1113298237582967,-0.48480964370183877,0.9061417563134206,0.5599148273468018
1658790119498397,0.11364919508659455,-0.47986572060730914,0.9198748760204474,0.5759119987487793
1658790119514395,0.11627374685282632,-0.4729076066224156,0.9223163195239188,0.5919098854064941
1658790119530393,0.11438162813763597,-0.47180895704585346,0.9142595559624631,0.607907772064209
1658790119546391,0.10913252460517242,-0.47479972533760595,0.9024795910582135,0.6239058971405029
1658790119562378,0.106691081101701,-0.4807812619211109,0.9085831998168921,0.6398928165435791
1658790119578375,0.1100480659189742,-0.4851758602273595,0.9332417792019534,0.6558899879455566
1658790119594373,0.11474784466315668,-0.47766842145418487,0.9395284962233923,0.6718878746032715
1658790119610371,0.11261158159761919,-0.46771953917753883,0.9301899748226141,0.6878859996795654
1658790119626369,0.107545586327916,-0.46564431219958813,0.9186541542687117,0.7038838863372803
1658790119642367,0.10412756542305601,-0.4713206683451592,0.9163958190280006,0.7198817729949951
1658790119658365,0.10608072022583315,-0.4751049057755399,0.9212176699473567,0.7358798980712891
1658790119674363,0.11041428244449492,-0.4712596322575724,0.914564736400397,0.7518777847290039
1658790119690361,0.11078049897001563,-0.46765850308995205,0.9121843289845124,0.7678759098052979
1658790119706359,0.11316090638590026,-0.4661936369878692,0.9171892881666288,0.7838737964630127
1658790119722356,0.11779964904249596,-0.4657663843747617,0.9138323033493556,0.7998709678649902
1658790119738354,0.11560234988937168,-0.4679026474402992,0.8975967040512707,0.8158688545227051
1658790119754352,0.10803387502861028,-0.4737010757610438,0.8898451209277489,0.831866979598999
1658790119770350,0.10589761196307279,-0.474494544899672,0.8949721522850389,0.8478648662567139
1658790119786348,0.10955977721827992,-0.46802471961547276,0.9012588693064778,0.8638629913330078
1658790119802346,0.11401541161211526,-0.4627145799954224,0.9059586480506603,0.8798608779907227
1658790119818344,0.11602960250247918,-0.4632639047837035,0.8996719310292214,0.8958590030670166
1658790119834342,0.11566338597695847,-0.46338597695887707,0.8906996261539639,0.9118568897247314
1658790119850340,0.11395437552452847,-0.46521705958648063,0.8925917448691543,0.9278547763824463
1658790119866337,0.11084153505760241,-0.46680399786373705,0.8928969253070882,0.9438519477844238
1658790119882293,0.1096208133058667,-0.46887922484168776,0.9018692301823457,0.9598078727722168
1658790119898291,0.1109025711451892,-0.4717479209582667,0.915724422064546,0.9758059978485107
1658790119914288,0.11737239642938846,-0.46552224002441456,0.9132829785610745,0.9918029308319092
1658790119930286,0.11853208209353738,-0.4660715648126956,0.9055924315251396,1.007800817489624
1658790119946283,0.11236743724727205,-0.4746776531624324,0.9000381475547421,1.0237979888916016
1658790119962280,0.10772869459067635,-0.4809033340962845,0.9036392767223624,1.039794921875
1658790119978278,0.1104753185320817,-0.4745555809872588,0.9136491950865953,1.0557928085327148
