Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y
65,957.6907349,939.3434448,710.8091431,1017.204468,266.515778,1007.44739,494.716064,1011.63458
66,957.6907349,939.3434448,710.8091431,1017.204468,266.515778,1007.44739,494.716064,1011.63458
67,957.8086548,939.4703979,710.8091431,1017.204468,266.515778,1007.44739,494.716064,1011.63458
68,957.8086548,939.4703979,710.8091431,1017.204468,266.515778,1007.44739,494.644104,1011.6441
69,957.8086548,939.4703979,710.6201782,1017.386292,266.515778,1007.44739,494.716064,1011.63458
70,957.8086548,939.4703979,710.574646,1017.598267,266.515778,1007.44739,494.716064,1011.63458
71,957.8285522,939.6714478,710.5639038,1017.561401,266.515778,1007.44739,494.716064,1011.63458
72,957.7205811,940.2243652,710.5882568,1017.677673,266.515778,1007.44739,494.644104,1011.6441
73,957.8668823,940.4194336,710.6159668,1017.754822,266.515778,1007.44739,494.716064,1011.63458
74,957.8668823,940.4194336,710.5882568,1017.677673,266.515778,1007.44739,494.716064,1011.63458
75,957.9669189,940.5,710.5830078,1017.956848,266.5,1007.5,494.716064,1011.63458
76,957.9669189,940.5,710.7606812,1018.119019,266.5,1007.5,494.716064,1011.63458
77,957.9584961,940.8016357,710.7588501,1018.078308,266.5,1007.5,494.716064,1011.63458
78,957.9584961,940.8016357,710.9003906,1018.184509,266.5,1007.5,494.57251,1011.66919
79,957.9430542,940.9940796,711.0159912,1018.294678,266.5,1007.5,494.644104,1011.6441
80,958.1322021,941.0585938,710.7090454,1018.773865,266.5,1007.5,494.644104,1011.6441
81,958.1322021,941.0585938,710.7141113,1018.733093,266.5,1007.5,494.644104,1011.6441
82,958.2207031,941.1588135,710.6900635,1018.819885,266.5,1007.5,494.644104,1011.6441
83,958.2785645,941.5048828,710.7151489,1018.955139,266.5,1007.5,494.644104,1011.6441
84,958.2848511,941.7021484,710.7151489,1018.955139,266.426605,1007.60968,494.644104,1011.6441
85,958.21698,941.8521118,710.7151489,1018.955139,266.426605,1007.60968,494.644104,1011.6441
86,958.21698,941.8521118,710.7151489,1018.955139,266.426605,1007.60968,494.644104,1011.6441
87,958.111084,941.9437866,710.7151489,1018.955139,266.426605,1007.60968,494.644104,1011.6441
88,958.1413574,942.4181519,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
89,958.5,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
90,958.5,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
91,958.5,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
92,958.5,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
93,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
94,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
95,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
96,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
97,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
98,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.644104,1011.6441
99,958.7472534,942.5,710.7203979,1018.914551,266.426605,1007.60968,494.57251,1011.66919
100,958.7472534,942.5,710.7203979,1018.914551,266.442749,1007.55725,494.57251,1011.66919
101,958.7472534,942.5,710.7203979,1018.914551,266.442749,1007.55725,494.57251,1011.66919
102,958.7472534,942.5,710.5213013,1019.036621,266.442749,1007.55725,494.57251,1011.66919
103,958.7472534,942.5,710.7116699,1019.052307,266.442749,1007.55725,494.57251,1011.66919
104,958.7472534,942.5,710.7116699,1019.052307,266.442749,1007.55725,494.57251,1011.66919
105,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
106,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
107,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
108,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
109,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
110,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
111,958.7472534,942.5,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
112,958.7703857,942.5908813,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
113,958.7703857,942.5908813,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
114,958.7703857,942.5908813,710.9335938,1018.816101,266.442749,1007.55725,494.57251,1011.66919
115,958.6715088,942.8157349,710.9335938,1018.816101,266.442749,1007.55725,494.447083,1011.80426
116,958.6715088,942.8157349,710.7116699,1019.052307,266.442749,1007.55725,494.447083,1011.80426
117,958.6715088,942.8157349,710.7116699,1019.052307,266.442749,1007.55725,494.447083,1011.80426
118,958.6715088,942.8157349,710.7116699,1019.052307,266.442749,1007.55725,494.447083,1011.80426
119,959.1276855,943.1640015,710.7116699,1019.052307,266.442749,1007.55725,494.447083,1011.80426
120,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.447083,1011.80426
121,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.57251,1011.66919
122,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.57251,1011.66919
123,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.57251,1011.66919
124,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.57251,1011.66919
125,959.3372192,943.3372192,710.8590698,1019.186829,266.442749,1007.55725,494.57251,1011.66919
126,959.3372192,943.3372192,710.8590698,1019.186829,266.557678,1007.25641,494.57251,1011.66919
127,959.3372192,943.3372192,710.8590698,1019.186829,266.613007,1007.19836,494.57251,1011.66919
128,959.3372192,943.3372192,710.8590698,1019.186829,266.613007,1007.19836,494.57251,1011.66919
129,959.7225952,944.2731934,711.4337769,1020.077271,266.613007,1007.19836,494.57251,1011.66919
130,959.7225952,944.2731934,711.4337769,1020.077271,266.613007,1007.19836,494.57251,1011.66919
131,959.6677856,944.5234985,711.4337769,1020.077271,266.613007,1007.19836,494.57251,1011.66919
132,959.7958984,944.9856567,711.4337769,1020.077271,266.613007,1007.19836,494.57251,1011.66919
133,959.9845581,945.4138794,711.7139282,1020.085571,266.613007,1007.19836,494.57251,1011.66919
134,959.9845581,945.4138794,711.7128296,1020.199768,266.613007,1007.19836,494.57251,1011.66919
135,959.9845581,945.4138794,711.7075806,1020.239136,266.613007,1007.19836,493.938263,1011.85492
136,959.7589111,945.6226196,711.7097168,1020.277954,266.613007,1007.19836,493.938263,1011.85492
137,959.7589111,945.6226196,711.7097168,1020.277954,266.613007,1007.19836,493.938263,1011.85492
138,959.7589111,945.6226196,711.258667,1020.399109,266.613007,1007.19836,493.938263,1011.85492
139,959.7589111,945.6226196,711.2354126,1020.478577,266.613007,1007.19836,493.938263,1011.85492
140,959.7084351,945.812439,711.2354126,1020.478577,266.613007,1007.19836,493.938263,1011.85492
141,959.5723267,945.9224243,711.6748657,1020.526978,266.613007,1007.19836,493.938263,1011.85492
142,959.5723267,945.9224243,711.2779541,1020.805664,266.613007,1007.19836,493.938263,1011.85492
143,959.5723267,945.9224243,711.0457764,1020.835876,266.613007,1007.19836,493.938263,1011.85492
144,959.5723267,945.9224243,711.0697632,1020.748047,266.613007,1007.19836,493.938263,1011.85492
145,959.5723267,945.9224243,711.3076172,1020.66394,266.613007,1007.19836,494.061951,1011.9823
146,959.5126343,945.8301392,711.3076172,1020.66394,266.628906,1007.14612,494.061951,1011.9823
147,959.5126343,945.8301392,711.3076172,1020.66394,266.635162,1007.0929,494.061951,1011.9823
148,959.5254517,945.5010376,711.3076172,1020.66394,266.635162,1007.0929,494.061951,1011.9823
149,959.5254517,945.5010376,711.3076172,1020.66394,266.635162,1007.0929,494.061951,1011.9823
150,959.5254517,945.5010376,711.3076172,1020.66394,266.635162,1007.0929,494.061951,1011.9823
151,959.5,945.3191528,711.3076172,1020.66394,266.635162,1007.0929,494.210815,1012
152,959.5,945.3191528,711.102356,1020.721802,266.635162,1007.0929,494.210815,1012
153,959.5,945.3191528,711.102356,1020.721802,266.635162,1007.0929,494.210815,1012
154,959.5,945.3191528,711.102356,1020.721802,266.635162,1007.0929,494.210815,1012
155,959.5,945.3191528,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
156,959.3226929,945.3492432,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
157,959.3226929,945.3492432,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
158,959.0332031,945.3907471,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
159,959.0332031,945.3907471,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
160,958.6118774,945.0863647,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
161,958.6118774,945.0863647,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
162,958.6118774,945.0863647,711.102356,1020.721802,266.635162,1007.0929,494.061951,1011.9823
163,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.061951,1011.9823
164,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.061951,1011.9823
165,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.447083,1011.80426
166,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.447083,1011.80426
167,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.447083,1011.80426
168,958.5,944.9838867,711.085083,1020.799988,266.648041,1007.20642,494.447083,1011.80426
169,958.5,944.9838867,711.0581055,1020.940552,266.648041,1007.20642,494.447083,1011.80426
170,958.5,944.9838867,711.0581055,1020.940552,266.648041,1007.20642,494.447083,1011.80426
171,958.6793823,944.8465576,711.0581055,1020.940552,266.648041,1007.20642,494.447083,1011.80426
172,958.5,944.9838867,710.6859741,1021.018005,266.648041,1007.20642,494.447083,1011.80426
173,958.8759766,945.5158691,710.6600342,1020.844604,266.648041,1007.20642,494.447083,1011.80426
174,959.2547607,946.0151367,710.4962158,1021.129089,266.648041,1007.20642,494.447083,1011.80426
175,959.5422974,946.2974854,710.7711792,1021.396851,266.648041,1007.20642,494.447083,1011.80426
176,959.3701782,946.3701782,710.4080811,1021.485291,266.648041,1007.20642,494.447083,1011.80426
177,959.5812378,947.3791504,710.1707764,1021.809204,266.648041,1007.20642,494.447083,1011.80426
178,959.6235962,947.8969116,710.0380859,1022.18335,266.648041,1007.20642,494.447083,1011.80426
179,959.5,948.5,710.3711548,1022.542114,266.648041,1007.20642,494.287537,1011.91602
180,959.4003906,948.6206055,710.4018555,1022.746826,266.648041,1007.20642,494.287537,1011.91602
181,959.6677856,949.0819702,710.5522461,1023.169128,266.648041,1007.20642,493.938263,1011.85492
182,959.8390503,949.8601685,710.3807983,1023.437195,266.648041,1007.20642,493.938263,1011.85492
183,959.9042969,950.300415,710.3914795,1023.396667,266.648041,1007.20642,493.938263,1011.85492
184,959.8514404,950.5864868,710.4133911,1023.317566,266.648041,1007.20642,493.938263,1011.85492
185,959.9845581,950.9362183,710.3945313,1023.35675,266.648041,1007.20642,493.938263,1011.85492
186,959.9845581,950.9362183,710.3945313,1023.35675,266.648041,1007.20642,493.938263,1011.85492
187,959.8206787,950.8966064,710.3945313,1023.35675,266.648041,1007.20642,494.194214,1012.01575
188,959.8206787,950.8966064,710.3945313,1023.35675,266.648041,1007.20642,494.194214,1012.01575
189,959.8206787,950.8966064,710.3945313,1023.35675,266.648041,1007.20642,494.194214,1012.01575
190,959.730835,950.8146973,710.3945313,1023.35675,266.648041,1007.20642,494.194214,1012.01575
191,959.6306763,950.6941528,710.3945313,1023.35675,266.648041,1007.20642,494.287537,1011.91602
192,959.5,950.5,710.3945313,1023.35675,266.648041,1007.20642,494.287537,1011.91602
193,959.5,950.5,710.3945313,1023.35675,266.648041,1007.20642,494.447083,1011.80426
194,959.333313,950.5,709.87854,1023.139832,266.635162,1007.0929,494.447083,1011.80426
195,959.333313,950.5,710.0860596,1023.184448,266.728851,1007.14337,494.447083,1011.80426
196,959.333313,950.5,710.0860596,1023.184448,266.71405,1007.02875,494.447083,1011.80426
197,959.333313,950.5,710.2053223,1023.066101,266.791901,1007.224,494.447083,1011.80426
198,959.239502,950.3822021,710.2053223,1023.066101,266.791901,1007.224,494.447083,1011.80426
199,959.3555298,950.1929321,710.2053223,1023.066101,266.887695,1007.33154,494.442017,1012.20532
200,959.3555298,950.1929321,710.177063,1023.156311,266.887695,1007.33154,494.442017,1012.20532
201,959.3555298,950.1929321,710.3468018,1023.243286,266.887695,1007.33154,494.442017,1012.20532
202,959.3555298,950.1929321,710.177063,1023.156311,266.887695,1007.33154,494.442017,1012.20532
203,959.3555298,950.1929321,709.9956055,1023.015991,266.887695,1007.33154,494.442017,1012.20532
204,959.3555298,950.1929321,709.9956055,1023.015991,266.887695,1007.33154,494.242218,1012.17743
205,959.3555298,950.1929321,709.9956055,1023.015991,266.887695,1007.33154,494.242218,1012.17743
206,959.154541,950.5675659,709.87854,1023.139832,266.887695,1007.33154,494.242218,1012.17743
207,959.154541,950.5675659,709.8936768,1023.048828,266.887695,1007.33154,494.242218,1012.17743
208,959.154541,950.5675659,709.8936768,1023.048828,266.887695,1007.33154,494.242218,1012.17743
209,959.154541,950.5675659,709.8936768,1023.048828,266.887695,1007.33154,494.242218,1012.17743
210,959.154541,950.5675659,709.847229,1023.23053,266.887695,1007.33154,494.242218,1012.17743
211,959.6306763,950.6941528,709.8265381,1023.382141,266.887695,1007.33154,494.242218,1012.17743
212,959.730835,950.8146973,709.8265381,1023.382141,266.799652,1007.39362,494.242218,1012.17743
213,959.730835,950.8146973,709.8265381,1023.382141,266.70813,1007.28668,494.242218,1012.17743
214,960.0164185,951.1410522,710.0154419,1023.628052,266.70813,1007.28668,494.242218,1012.17743
215,960.1052246,951.2232056,710.0154419,1023.628052,266.70813,1007.28668,494.242218,1012.17743
216,960.2642212,951.4346313,710.4699097,1023.775696,266.70813,1007.28668,494.242218,1012.17743
217,960.3255615,951.6171265,710.9185791,1023.599487,266.70813,1007.28668,494.242218,1012.17743
218,960.4138794,951.7648315,710.4924316,1023.705811,266.70813,1007.28668,494.242218,1012.17743
219,960.5884399,952.0752563,710.4961548,1023.66156,266.70813,1007.28668,494.242218,1012.17743
220,960.5884399,952.0752563,710.651123,1023.95343,266.70813,1007.28668,494.242218,1012.17743
221,960.5884399,952.0752563,710.6207275,1024.0448,266.70813,1007.28668,494.242218,1012.17743
222,960.5884399,952.0752563,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
223,960.5884399,952.0752563,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
224,960.4119263,951.9403687,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
225,960.4119263,951.9403687,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
226,960.4119263,951.9403687,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
227,960.258728,951.9738159,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
228,960.258728,951.9738159,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
229,960.258728,951.9738159,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
230,960.4344482,952.1130981,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
231,960.4344482,952.1130981,710.616394,1024.090088,266.70813,1007.28668,494.242218,1012.17743
232,960.258728,952.4689941,710.5533447,1024.367798,266.799652,1007.39362,494.242218,1012.17743
233,960.0725708,952.8323364,710.4963989,1024.617554,266.916656,1007.40216,494.242218,1012.17743
234,959.6171265,953.2896118,710.6852417,1024.533081,266.916656,1007.40216,494.242218,1012.17743
235,959.6171265,953.2896118,710.6852417,1024.533081,266.916656,1007.40216,494.242218,1012.17743
236,959.6171265,953.2896118,710.6852417,1024.533081,266.916656,1007.40216,494.242218,1012.17743
237,959.4799194,955.0564575,710.6066284,1024.846802,267.142578,1007.23315,494.242218,1012.17743
238,959.3786621,955.2120361,710.6066284,1024.846802,267.142578,1007.23315,494.242218,1012.17743
239,959.2515869,955.2645264,710.6066284,1024.846802,267.142578,1007.23315,494.242218,1012.17743
240,959.9277954,955.0465088,710.706543,1025.140137,267.142578,1007.23315,494.242218,1012.17743
241,959.9277954,955.0465088,710.6798706,1025.178711,267.142578,1007.23315,493.836945,1012.19183
242,960.1773071,955.1717529,710.4994507,1025.367676,267.142578,1007.23315,493.836945,1012.19183
243,960.3701782,955.3701782,710.4751587,1025.579224,267.196869,1007.25928,493.836945,1012.19183
244,960.1224976,955.331543,710.4751587,1025.579224,267.196869,1007.25928,493.836945,1012.19183
245,960.1224976,955.331543,710.4751587,1025.579224,267.196869,1007.25928,493.836945,1012.19183
246,960.2359009,955.7668457,710.5914917,1025.898193,267.196869,1007.25928,493.836945,1012.19183
247,960.2359009,955.7668457,710.5914917,1025.898193,267.196869,1007.25928,493.836945,1012.19183
248,960.1511841,956.0273438,710.5914917,1025.898193,267.196869,1007.25928,493.836945,1012.19183
249,960.3981323,956.5740967,710.7095947,1026.104858,267.196869,1007.25928,493.836945,1012.19183
250,960.5,956.9838867,710.7475586,1026.334595,267.494507,1007.33514,493.836945,1012.19183
251,960.4358521,957.159729,710.6641846,1026.613159,267.494507,1007.33514,493.836945,1012.19183
252,960.2337036,957.7606812,710.6641846,1026.613159,267.407623,1007.1524,493.908447,1012.25586
253,960.5,958.5,710.6641846,1026.613159,267.407623,1007.1524,493.836945,1012.19183
254,960.1850586,958.9447632,710.6071167,1026.82019,267.407623,1007.1524,493.836945,1012.19183
255,960.3908691,959.9233398,710.7258911,1026.973022,267.407623,1007.1524,493.836945,1012.19183
256,960.4666748,960.2737427,710.7374268,1027.178711,267.352173,1007.12805,493.836945,1012.19183
257,960.4666748,960.2737427,710.6296387,1027.346924,267,1007,493.836945,1012.19183
258,960.4666748,960.2737427,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
259,960.4259033,960.3981323,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
260,960.4666748,960.2737427,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
261,960.6344604,960.1952515,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
262,960.6344604,960.1952515,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
263,960.5957642,960.3217163,710.6296387,1027.346924,266.807831,1007,493.836945,1012.19183
264,960.2883911,960.1280518,710.6296387,1027.346924,266.829376,1007.05359,494,1012.33789
265,960.4119263,959.9403687,710.6296387,1027.346924,266.829376,1007.05359,493.908447,1012.25586
266,960.3499756,959.7654419,710.7757568,1027.061279,266.829376,1007.05359,493.908447,1012.25586
267,960.7792969,959.0375366,711.1384277,1026.705933,266.959351,1007.05487,494.119598,1012.38165
268,960.6344604,958.545166,711.0634766,1026.638306,266.959351,1007.05487,494.119598,1012.38165
269,960.8323364,958.2280273,711.5,1026.527832,267.081238,1007.08124,494.061951,1011.9823
270,960.6791382,957.4586792,711.7280273,1025.89209,267.345154,1007.13409,494.061951,1011.9823
271,960.8796997,956.7948608,711.5241089,1025.494263,267.345154,1007.13409,494.061951,1011.9823
272,960.8796997,956.7948608,711.5241089,1025.494263,267.345154,1007.13409,494.061951,1011.9823
273,961.6864014,955.3374634,711.9006958,1024.416016,267.345154,1007.13409,494.061951,1011.9823
274,961.473999,953.9980469,712.5320435,1024.062012,267.345154,1007.13409,494.286102,1012.08057
275,961.1893921,953.536499,712.2801514,1023.357727,267.345154,1007.13409,494.36441,1012.06494
276,962.0725708,952.8323364,712.8552856,1022.633423,267.435455,1007.20618,494.36441,1012.06494
277,962.3935547,952.0986328,712.7670898,1022.304504,267.435455,1007.20618,494.36441,1012.06494
278,962.553833,950.7053223,713.0687256,1021.418091,267.684967,1007.10986,494.36441,1012.06494
279,962.6344604,950.1952515,713.5325928,1020.97583,267.684967,1007.10986,494.36441,1012.06494
280,962.9532471,949.1308594,713.6386108,1019.961853,267.750458,1007.16571,494.36441,1012.06494
281,963.3901978,948.3219604,713.5980225,1019.310852,267.762177,1007.38208,494.286102,1012.08057
282,963.93396,947.7601929,713.9077759,1019.231689,268.137146,1007.27002,493.918243,1012.19495
283,963.6880493,947.2489014,713.9580688,1018.666687,267.903412,1007.4375,493.855194,1011.79779
284,963.5449219,946.6893921,714.0797119,1018.454529,267.885864,1007.22461,493.784943,1011.78497
285,963.4506226,946.2032471,714.1063232,1018.109924,268.065643,1007.05011,493.784943,1011.78497
286,963.5,945.916687,713.8172607,1017.714966,268.416656,1006.9278,493.784943,1011.78497
287,963.5,945.5,713.8172607,1017.714966,268.416656,1006.9278,493.784943,1011.78497
288,963.5296021,944.8728027,713.8172607,1017.714966,268.241913,1006.82092,493.4758,1011.78497
289,963.5296021,944.8728027,713.8172607,1017.714966,268.012054,1006.93573,493.360107,1012.16547
290,963.7438965,944.7640381,713.8172607,1017.714966,268.012054,1006.93573,493.360107,1012.16547
291,963.7438965,944.7640381,713.8172607,1017.714966,268.012054,1006.93573,493.360107,1012.16547
292,963.7438965,944.7640381,713.9400635,1018.106201,267.75238,1006.99426,493.360107,1012.16547
293,963.6856689,945.399353,713.8213501,1018.291931,267.75238,1006.99426,493.338928,1011.66107
294,964.2215576,945.717041,713.8213501,1018.291931,267.721619,1006.99634,493.338928,1011.66107
