Timestamp (microseconds),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Seconds
1658789512297515,0.11212329289692491,-0.484748607614252,0.9270771343556881,0.0
1658789512313513,0.10907148851758564,-0.4800488288700695,0.9474631876096744,0.015998125076293945
1658789512329511,0.10974288548104028,-0.47095445181963846,0.931349660486763,0.03199601173400879
1658789512345509,0.10937666895551956,-0.4707713435568781,0.8996719310292214,0.047994136810302734
1658789512361507,0.10870527199206492,-0.4769970244907302,0.8953994048981464,0.06399202346801758
1658789512377505,0.11035324635690813,-0.4682078278782331,0.9059586480506603,0.07999014854431152
1658789512393503,0.11041428244449492,-0.45764858472571923,0.9105363546196692,0.09598803520202637
1658789512409501,0.108400091554131,-0.46729228656443134,0.9072404058899828,0.11198616027832031
1658789512425499,0.10937666895551956,-0.48285648889906163,0.9033951323720153,0.12798404693603516
1658789512441496,0.11200122072175134,-0.4859693293659877,0.9087663080796524,0.1439809799194336
1658789512457494,0.11364919508659455,-0.4791332875562677,0.9113298237582974,0.15997910499572754
1658789512473492,0.11303883421072669,-0.47486076142519273,0.9051041428244453,0.17597699165344238
1658789512489490,0.11071946288242884,-0.4741283283741513,0.8966201266498821,0.19197511672973633
1658789512505488,0.10974288548104028,-0.46564431219958813,0.8962539101243614,0.20797300338745117
1658789512521486,0.11102464332036277,-0.45209430075532175,0.9002212558175025,0.22397112846374512
1658789512537484,0.11065842679484206,-0.4553292133974214,0.9021744106202796,0.23996901512145996
1658789512553482,0.10833905546654421,-0.4754711223010606,0.9040054932478832,0.2559671401977539
1658789512569480,0.10815594720378385,-0.48444342717631805,0.9113298237582974,0.27196502685546875
1658789512585477,0.1100480659189742,-0.47443350881208524,0.9226825360494395,0.2879621982574463
1658789512601475,0.11377126726176812,-0.4658274204623485,0.9240253299763488,0.30396008491516113
1658789512617462,0.11694514381628096,-0.46845197222858026,0.9090714885175863,0.3199470043182373
1658789512633460,0.11670099946593382,-0.476203555352102,0.8983901731898989,0.33594512939453125
1658789512649458,0.11651789120317346,-0.47272449835965524,0.9065079728389414,0.3519430160522461
1658789512665455,0.11505302510109061,-0.46210421911955457,0.9178606851300835,0.36794018745422363
1658789512681453,0.11248950942244562,-0.46674296177615027,0.9288471808957048,0.3839380741119385
1658789512697451,0.10815594720378385,-0.48688487067978947,0.9355611505302512,0.3999361991882324
1658789512713449,0.10553139543755208,-0.4922560463874266,0.929091325246052,0.41593408584594727
1658789512729447,0.10876630807965171,-0.47974364843213557,0.9213397421225302,0.4319319725036621
1658789512745445,0.1109025711451892,-0.47809567406729236,0.9199359121080342,0.44793009757995605
1658789512761443,0.1104753185320817,-0.48780041199359125,0.9230487525749602,0.4639279842376709
1658789512777441,0.11053635461966849,-0.48786144808117804,0.9213397421225302,0.47992610931396484
1658789512793439,0.11303883421072669,-0.47357900358587024,0.9121232928969256,0.4959239959716797
1658789512809436,0.11236743724727205,-0.4721141374837874,0.9069962615396356,0.5119211673736572
1658789512825434,0.10675211718928779,-0.4841382467383841,0.9018081940947589,0.5279190540313721
1658789512841432,0.10724040588998207,-0.4892652780956741,0.8973525597009235,0.543917179107666
1658789512857430,0.11255054551003241,-0.4829785610742352,0.9002822919050892,0.5599150657653809
1658789512873428,0.11639581902799989,-0.475349050125887,0.9090104524299996,0.5759131908416748
1658789512889426,0.11578545815213204,-0.4724193179217213,0.9105363546196692,0.5919110774993896
1658789512905424,0.10833905546654421,-0.4740672922865645,0.9008926527809571,0.6079092025756836
1658789512921422,0.10467689021133708,-0.47516594186312666,0.8939345387960635,0.6239070892333984
1658789512937439,0.1091935606927592,-0.47302967879758917,0.9002822919050892,0.6399240493774414
1658789512953436,0.11627374685282632,-0.47052719920653097,0.9093766689555203,0.6559209823608398
1658789512969434,0.12018005645838059,-0.4661936369878692,0.9101701380941485,0.6719191074371338
1658789512985432,0.11841000991836381,-0.4674143587396049,0.8997329671168082,0.6879169940948486
1658789513001430,0.11639581902799989,-0.4757763027389945,0.8935683222705428,0.7039151191711426
1658789513017428,0.11407644769970204,-0.483039597161822,0.8993057145037007,0.7199130058288574
1658789513033426,0.11169604028381741,-0.47901121538109415,0.9033340962844285,0.7359111309051514
1658789513049424,0.11328297856107383,-0.4716258487830931,0.8987563897154196,0.7519090175628662
1658789513065422,0.1163347829404131,-0.46765850308995205,0.8863660639353022,0.7679071426391602
1658789513081420,0.11755550469214882,-0.4649729152361335,0.8729991607537957,0.783905029296875
1658789513097417,0.11853208209353738,-0.4666208896009767,0.8737926298924239,0.7999022006988525
1658789513113415,0.11645685511558668,-0.48230716411078056,0.8955825131609068,0.8159000873565674
1658789513129413,0.10937666895551956,-0.49536888685435265,0.9135271229114217,0.8318979740142822
1658789513145411,0.10577553978789922,-0.49292744335088123,0.9138933394369424,0.8478960990905762
1658789513161409,0.10748455024032921,-0.486457618066682,0.912001220721752,0.863893985748291
1658789513177407,0.10949874113069313,-0.47937743190661486,0.9141374837872895,0.879892110824585
1658789513193405,0.11017013809414777,-0.4776073853665981,0.9130998702983142,0.8958899974822998
1658789513209403,0.11352712291142097,-0.478767071030747,0.9163347829404138,0.9118881225585938
1658789513225401,0.11450370031280954,-0.481330586709392,0.9239032578011752,0.9278860092163086
1658789513241398,0.11194018463416455,-0.48999771114671553,0.9276264591439691,0.9438831806182861
1658789513257263,0.11010910200656099,-0.493842984664683,0.9196307316701002,0.9597480297088623
1658789513273260,0.10431067368581637,-0.49420920119020373,0.9142595559624631,0.9757452011108398
1658789513289258,0.10540932326237851,-0.49164568551155874,0.9190814068818192,0.9917430877685547
1658789513305255,0.10693522545204814,-0.48731212329289697,0.9189593347066456,1.0077400207519531
1658789513321252,0.1071183337148085,-0.48279545281147485,0.9179217212176702,1.0237371921539307
1658789513337250,0.1091935606927592,-0.47974364843213557,0.9146868085755706,1.0397350788116455
1658789513353247,0.10778973067826314,-0.4841382467383841,0.9082169832913713,1.055732011795044
1658789513369245,0.106691081101701,-0.4876173037308309,0.9047989623865114,1.071730136871338
1658789513385242,0.10241855497062602,-0.48871595330739304,0.9074235141527431,1.0877270698547363
1658789513401239,0.09875638971541889,-0.48731212329289697,0.912855725947967,1.1037240028381348
1658789513417237,0.10510414282444458,-0.4792553597314413,0.9121843289845124,1.1197221279144287
1658789513433234,0.11700617990386775,-0.4742504005493249,0.9052872510872056,1.1357190608978271
1658789513449232,0.11682307164110739,-0.4822461280231938,0.9002822919050892,1.151717185974121
1658789513465229,0.10894941634241206,-0.48822766460669875,0.8979629205767914,1.1677141189575195
1658789513481227,0.10528725108720494,-0.48401617456321055,0.9018081940947589,1.1837120056152344
1658789513497224,0.10821698329137064,-0.4754100862134738,0.9126726176852067,1.199709177017212
1658789513513221,0.11316090638590026,-0.47437247272449845,0.9130998702983142,1.2157061100006104
1658789513529219,0.11212329289692491,-0.4758373388265813,0.9011367971313042,1.2317039966583252
1658789513545216,0.10534828717479172,-0.47559319447623416,0.8917982757305261,1.2477011680603027
1658789513561214,0.10388342107270887,-0.47565423056382095,0.8969863431754028,1.2636990547180176
1658789513577087,0.10699626153963493,-0.47388418402380417,0.9043106736858171,1.2795720100402832
1658789513593084,0.1088273441672385,-0.4719920653086138,0.8925917448691543,1.2955691814422607
1658789513609081,0.10827801937895742,-0.4691233691920349,0.8773937590600442,1.3115661144256592
1658789513625078,0.10772869459067635,-0.47052719920653097,0.8858167391470206,1.3275630474090576
1658789513641075,0.11419851987487561,-0.4758373388265813,0.9035172045471889,1.343559980392456
1658789513657072,0.11456473640039633,-0.4846265354390784,0.899794003204395,1.3595571517944336
1658789513673069,0.11181811245899098,-0.4896925307087816,0.8864271000228889,1.375554084777832
1658789513689066,0.11303883421072669,-0.4837109941252766,0.8864271000228889,1.3915510177612305
1658789513705062,0.11261158159761919,-0.4741893644617381,0.9001602197299157,1.4075469970703125
1658789513721059,0.11248950942244562,-0.46900129701686133,0.9041886015106435,1.42354416847229
1658789513737056,0.11071946288242884,-0.47779049362935844,0.9038834210727096,1.4395411014556885
1658789513753053,0.10705729762722171,-0.4909132524605173,0.9074845502403299,1.455538034439087
1658789513769050,0.10449378194857672,-0.49408712901503016,0.9106584267948428,1.4715349674224854
1658789513785047,0.10498207064927101,-0.49079118028534374,0.9177996490424967,1.487532138824463
1658789513801044,0.10870527199206492,-0.48908216983291375,0.9254901960784316,1.5035290718078613
1658789513817041,0.11065842679484206,-0.49079118028534374,0.9372701609826812,1.5195260047912598
1658789513833038,0.10931563286793278,-0.48993667505912875,0.9371480888075077,1.5355231761932373
1658789513849035,0.10516517891203137,-0.48871595330739304,0.9229266803997866,1.5515201091766357
1658789513865032,0.10308995193408066,-0.4918287937743191,0.917982757305257,1.5675170421600342
1658789513881029,0.10455481803616351,-0.4960402838178073,0.924818799114977,1.5835139751434326
1658789513896942,0.10595864805065958,-0.4914625772487984,0.932204165712978,1.5994269847869873
1658789513912939,0.10638590066376707,-0.48017090104524307,0.9233539330128941,1.6154241561889648
1658789513928936,0.105836575875486,-0.4737010757610438,0.9015640497444117,1.6314210891723633
1658789513944933,0.106691081101701,-0.48364995803768984,0.8985122453650725,1.6474180221557617
