Frame #,Green X,Green Y
66,496.59356689453125,1013.114013671875
67,497.3436584472656,1013.0103149414062
68,497.2106628417969,1012.9786376953125
69,497.080810546875,1013.1514892578125
70,497.080810546875,1013.1514892578125
71,497.2107849121094,1013.1764526367188
72,496.92498779296875,1013.361083984375
73,497.2107849121094,1013.1764526367188
74,497.2107849121094,1013.1764526367188
75,497.2107849121094,1013.1764526367188
76,497.2107849121094,1013.1764526367188
77,497.2107849121094,1013.1764526367188
78,497.2107849121094,1013.1764526367188
79,497.2107849121094,1013.1764526367188
80,497.2107849121094,1013.1764526367188
81,497.2150573730469,1013.524169921875
82,497.2150573730469,1013.524169921875
83,497.2150573730469,1013.524169921875
84,497.2150573730469,1013.524169921875
85,497.2150573730469,1013.524169921875
86,497.2150573730469,1013.524169921875
87,497.03955078125,1013.440673828125
88,496.650634765625,1013.5384521484375
89,497.03955078125,1013.440673828125
90,496.650634765625,1013.5384521484375
91,497.03955078125,1013.440673828125
92,497.03955078125,1013.440673828125
93,496.8790588378906,1013.35693359375
94,496.8790588378906,1013.35693359375
95,496.8790588378906,1013.35693359375
96,496.650634765625,1013.5384521484375
97,496.650634765625,1013.5384521484375
98,496.5,1013.5
99,496.650634765625,1013.5384521484375
100,496.4385986328125,1013.2681884765625
101,496.650634765625,1013.5384521484375
102,496.78887939453125,1013.1083374023438
103,496.650634765625,1013.5384521484375
104,496.4385986328125,1013.2681884765625
105,496.650634765625,1013.5384521484375
106,496.73272705078125,1013.3032836914062
107,496.650634765625,1013.5384521484375
108,496.6609191894531,1013.1293334960938
109,496.650634765625,1013.5384521484375
110,496.73272705078125,1013.3032836914062
111,496.650634765625,1013.5384521484375
112,496.2677917480469,1013.67236328125
113,496.650634765625,1013.5384521484375
114,496.650634765625,1013.5384521484375
115,496.650634765625,1013.5384521484375
116,496.650634765625,1013.5384521484375
117,496.650634765625,1013.5384521484375
118,496.650634765625,1013.5384521484375
119,496.650634765625,1013.5384521484375
120,496.650634765625,1013.5384521484375
121,496.52752685546875,1013.7014770507812
122,496.43548583984375,1013.3978271484375
123,496.52752685546875,1013.7014770507812
124,496.52752685546875,1013.7014770507812
125,496.52752685546875,1013.7014770507812
126,496.52752685546875,1013.7014770507812
127,496.52752685546875,1013.7014770507812
128,496.7461853027344,1013.3883666992188
129,496.52752685546875,1013.7014770507812
130,496.5625,1013.3698120117188
131,496.5625,1013.3698120117188
132,496.5625,1013.3698120117188
133,496.5625,1013.3698120117188
134,496.5625,1013.3698120117188
135,496.5625,1013.3698120117188
136,496.5625,1013.3698120117188
137,496.5,1013.3486938476562
138,496.5,1013.3486938476562
139,496.1424255371094,1013.8576049804688
140,496.1424255371094,1013.8576049804688
141,496.1424255371094,1013.8576049804688
142,496.1424255371094,1013.8576049804688
143,496.1424255371094,1013.8576049804688
144,496.1424255371094,1013.8576049804688
145,496.21160888671875,1013.7014770507812
146,496.21160888671875,1013.7014770507812
147,496.21160888671875,1013.7014770507812
148,496.21160888671875,1013.7014770507812
149,496.21160888671875,1013.7014770507812
150,496.21160888671875,1013.7014770507812
151,496.21160888671875,1013.7014770507812
152,496.21160888671875,1013.7014770507812
153,495.98114013671875,1013.8333129882812
154,495.98114013671875,1013.8333129882812
155,495.98114013671875,1013.8333129882812
156,495.98114013671875,1013.8333129882812
157,495.98114013671875,1013.8333129882812
158,495.98114013671875,1013.8333129882812
159,495.98114013671875,1013.8333129882812
160,495.98114013671875,1013.8333129882812
161,495.98114013671875,1013.8333129882812
162,495.98114013671875,1013.8333129882812
163,495.98114013671875,1013.8333129882812
164,495.98114013671875,1013.8333129882812
165,495.98114013671875,1013.8333129882812
166,495.98114013671875,1013.8333129882812
167,495.98114013671875,1013.8333129882812
168,495.98114013671875,1013.8333129882812
169,495.98114013671875,1013.8333129882812
170,495.98114013671875,1013.8333129882812
171,495.98114013671875,1013.8333129882812
172,495.98114013671875,1013.8333129882812
173,495.98114013671875,1013.8333129882812
174,495.98114013671875,1013.8333129882812
175,495.98114013671875,1013.8333129882812
176,495.98114013671875,1013.8333129882812
177,495.98114013671875,1013.8333129882812
178,495.98114013671875,1013.8333129882812
179,495.98114013671875,1013.8333129882812
180,495.98114013671875,1013.8333129882812
181,496.5,1013.5
182,496.5,1013.5
183,496.5,1013.5
184,496.5,1013.5
185,496.5,1013.5
186,496.5,1013.5
187,496.5,1013.5
188,496.5,1013.5
189,496.5,1013.5
190,496.5,1013.5
191,496.5,1013.5
192,496.5,1013.5
193,496.5,1013.5
194,496.5,1013.5
195,496.3765869140625,1013.6234130859375
196,496.3765869140625,1013.6234130859375
197,496.3765869140625,1013.6234130859375
198,496.3765869140625,1013.6234130859375
199,496.3765869140625,1013.6234130859375
200,496.3765869140625,1013.6234130859375
201,496.3765869140625,1013.6234130859375
202,496.3765869140625,1013.6234130859375
203,496.3765869140625,1013.6234130859375
204,496.3765869140625,1013.6234130859375
205,496.3765869140625,1013.6234130859375
206,496.3765869140625,1013.6234130859375
207,496.3765869140625,1013.6234130859375
208,497.01885986328125,1013.8333129882812
209,496.8790588378906,1013.64306640625
210,496.8790588378906,1013.64306640625
211,497.0,1013.5
212,497.0,1013.5
213,497.0,1013.5
214,497.0,1013.5
215,497.0,1013.5
216,497.0,1013.5
217,497.0,1013.5
218,497.0,1013.5
219,497.0,1013.5
220,497.0,1013.5
221,497.0,1013.5
222,497.0,1013.5
223,497.0,1013.5
224,497.1577453613281,1013.5
225,497.0,1013.5
226,497.1577453613281,1013.5
227,497.0,1013.5
228,497.0,1013.5
229,497.0,1013.5
230,497.1577453613281,1013.5
231,497.1577453613281,1013.5
232,497.1577453613281,1013.5
233,497.1577453613281,1013.5
234,497.1577453613281,1013.5
235,497.1577453613281,1013.5
236,497.1577453613281,1013.5
237,497.1577453613281,1013.5
238,497.1577453613281,1013.5
239,497.1577453613281,1013.5
240,497.1577453613281,1013.5
241,496.6166687011719,1013.6799926757812
242,496.9313659667969,1013.5098266601562
243,496.650634765625,1013.5384521484375
244,497.4045715332031,1013.689453125
245,497.36810302734375,1013.2898559570312
246,497.36810302734375,1013.2898559570312
247,497.36810302734375,1013.2898559570312
248,497.36810302734375,1013.2898559570312
249,497.36810302734375,1013.2898559570312
250,497.36810302734375,1013.2898559570312
251,497.36810302734375,1013.2898559570312
252,497.36810302734375,1013.2898559570312
253,497.36810302734375,1013.2898559570312
254,497.33892822265625,1013.1316528320312
255,497.36810302734375,1013.2898559570312
256,497.36810302734375,1013.2898559570312
257,497.36810302734375,1013.2898559570312
258,497.33892822265625,1013.1316528320312
259,497.33892822265625,1013.1316528320312
260,497.33892822265625,1013.1316528320312
261,497.33892822265625,1013.1316528320312
262,497.2513732910156,1013.0491943359375
263,497.33892822265625,1013.1316528320312
264,497.2513732910156,1013.0491943359375
265,497.33892822265625,1013.1316528320312
266,497.3490905761719,1012.9396362304688
267,497.33892822265625,1013.1316528320312
268,497.3490905761719,1012.9396362304688
269,496.83978271484375,1012.8035888671875
270,496.83978271484375,1012.8035888671875
271,496.83978271484375,1012.8035888671875
272,496.83978271484375,1012.8035888671875
273,496.83978271484375,1012.8035888671875
274,496.83978271484375,1012.8035888671875
275,496.83978271484375,1012.8035888671875
276,496.83978271484375,1012.8035888671875
277,496.83978271484375,1012.8035888671875
278,496.83978271484375,1012.8035888671875
279,497.25506591796875,1012.7449340820312
280,497.25506591796875,1012.7449340820312
281,497.25506591796875,1012.7449340820312
282,497.25506591796875,1012.7449340820312
283,497.25506591796875,1012.7449340820312
284,497.25506591796875,1012.7449340820312
285,497.25506591796875,1012.7449340820312
286,497.25506591796875,1012.7449340820312
287,497.25506591796875,1012.7449340820312
288,497.25506591796875,1012.7449340820312
289,497.25506591796875,1012.7449340820312
290,497.25506591796875,1012.7449340820312
291,497.25506591796875,1012.7449340820312
292,497.25506591796875,1012.7449340820312
293,497.25506591796875,1012.7449340820312
294,497.25506591796875,1012.7449340820312
295,497.25506591796875,1012.7449340820312
296,497.25506591796875,1012.7449340820312
297,497.25506591796875,1012.7449340820312
298,497.25506591796875,1012.7449340820312
299,497.0341796875,1013.36181640625
300,497.0341796875,1013.36181640625
301,497.36181640625,1013.267822265625
302,497.36181640625,1013.267822265625
303,497.36181640625,1013.267822265625
304,497.36181640625,1013.267822265625
305,497.36181640625,1013.267822265625
306,497.36181640625,1013.267822265625
307,497.33892822265625,1013.3389282226562
308,497.33892822265625,1013.3389282226562
309,497.33892822265625,1013.3389282226562
310,497.33892822265625,1013.3389282226562
311,497.33892822265625,1013.3389282226562
312,497.33892822265625,1013.3389282226562
313,497.33892822265625,1013.3389282226562
314,497.33892822265625,1013.3389282226562
315,497.33892822265625,1013.3389282226562
316,497.33892822265625,1013.3389282226562
317,497.33892822265625,1013.3389282226562
318,497.33892822265625,1013.3389282226562
319,497.33892822265625,1013.3389282226562
320,497.33892822265625,1013.3389282226562
321,497.33892822265625,1013.3389282226562
322,497.33892822265625,1013.3389282226562
323,497.33892822265625,1013.3389282226562
324,497.33892822265625,1013.3389282226562
325,497.33892822265625,1013.3389282226562
326,497.33892822265625,1013.3389282226562
327,497.33892822265625,1013.3389282226562
328,497.41888427734375,1013.1622314453125
329,497.41888427734375,1013.1622314453125
330,497.41888427734375,1013.1622314453125
331,497.5,1013.5
332,497.5,1013.5
333,497.5,1013.5
334,497.5,1013.5
335,497.5,1013.5
336,497.5,1013.5
337,497.5,1013.5
338,497.5,1013.5
339,497.3765869140625,1013.6234130859375
340,497.5,1013.5
341,497.3765869140625,1013.6234130859375
342,497.3765869140625,1013.6234130859375
343,497.3765869140625,1013.6234130859375
344,497.3765869140625,1013.6234130859375
345,497.3765869140625,1013.6234130859375
346,497.3765869140625,1013.6234130859375
347,497.3765869140625,1013.6234130859375
348,497.3765869140625,1013.6234130859375
349,497.3765869140625,1013.6234130859375
350,497.3765869140625,1013.6234130859375
351,497.2861022949219,1013.5407104492188
352,497.2861022949219,1013.5407104492188
353,496.9071350097656,1013.4214477539062
354,496.9071350097656,1013.4214477539062
355,496.9071350097656,1013.4214477539062
356,496.9071350097656,1013.4214477539062
357,496.9071350097656,1013.4214477539062
358,496.9071350097656,1013.4214477539062
359,496.9071350097656,1013.4214477539062
360,496.9071350097656,1013.4214477539062
361,496.6166687011719,1013.6799926757812
362,496.3691711425781,1013.7061157226562
363,496.3691711425781,1013.7061157226562
364,496.71795654296875,1013.6057739257812
365,496.3691711425781,1013.7061157226562
366,496.4886474609375,1013.9014892578125
367,497.0177001953125,1013.7758178710938
368,496.952392578125,1013.8412475585938
369,497.0177001953125,1013.7758178710938
370,497.0733947753906,1013.9296875
371,497.0177001953125,1013.7758178710938
372,497.0733947753906,1013.9296875
373,497.0177001953125,1013.7758178710938
374,497.0177001953125,1013.7758178710938
375,497.0177001953125,1013.7758178710938
376,497.0177001953125,1013.7758178710938
377,497.0177001953125,1013.7758178710938
378,497.0177001953125,1013.7758178710938
379,497.0161437988281,1013.8575439453125
380,497.0161437988281,1013.8575439453125
381,497.0161437988281,1013.8575439453125
382,497.0161437988281,1013.8575439453125
383,497.0161437988281,1013.8575439453125
384,497.0161437988281,1013.8575439453125
385,497.0161437988281,1013.8575439453125
386,497.0161437988281,1013.8575439453125
387,497.0161437988281,1013.8575439453125
388,497.0161437988281,1013.8575439453125
389,497.0161437988281,1013.8575439453125
390,497.0161437988281,1013.8575439453125
391,497.0161437988281,1013.8575439453125
392,497.0161437988281,1013.8575439453125
393,497.0161437988281,1013.8575439453125
394,497.0161437988281,1013.8575439453125
395,497.0161437988281,1013.8575439453125
396,497.0161437988281,1013.8575439453125
397,497.0161437988281,1013.8575439453125
398,497.0161437988281,1013.8575439453125
399,497.0161437988281,1013.8575439453125
400,496.8333435058594,1013.8079223632812
401,496.8333435058594,1013.8079223632812
402,496.8333435058594,1013.8079223632812
403,496.8333435058594,1013.8079223632812
404,496.8333435058594,1013.8079223632812
405,496.8333435058594,1013.8079223632812
406,496.8333435058594,1013.8079223632812
407,496.8333435058594,1013.8079223632812
408,496.8333435058594,1013.8079223632812
409,496.74493408203125,1013.7449340820312
410,496.74493408203125,1013.7449340820312
411,496.74493408203125,1013.7449340820312
412,496.74493408203125,1013.7449340820312
413,496.74493408203125,1013.7449340820312
414,496.74493408203125,1013.7449340820312
415,496.74493408203125,1013.7449340820312
416,496.74493408203125,1013.7449340820312
417,496.74493408203125,1013.7449340820312
418,496.74493408203125,1013.7449340820312
419,496.74493408203125,1013.7449340820312
420,496.74493408203125,1013.7449340820312
421,496.8900146484375,1014.0033569335938
422,496.8900146484375,1014.0033569335938
423,496.94232177734375,1013.7628173828125
424,496.94232177734375,1013.7628173828125
425,496.94232177734375,1013.7628173828125
426,496.77105712890625,1013.7036743164062
427,496.94232177734375,1013.7628173828125
428,496.94232177734375,1013.7628173828125
429,496.94232177734375,1013.7628173828125
430,496.94232177734375,1013.7628173828125
431,496.94232177734375,1013.7628173828125
432,496.8448791503906,1013.6897583007812
433,496.94232177734375,1013.7628173828125
434,496.94232177734375,1013.7628173828125
435,496.94232177734375,1013.7628173828125
436,496.94232177734375,1013.7628173828125
437,496.94232177734375,1013.7628173828125
438,496.94232177734375,1013.7628173828125
439,496.94232177734375,1013.7628173828125
440,496.94232177734375,1013.7628173828125
441,497.36181640625,1013.9658203125
442,497.36181640625,1013.9658203125
443,497.36181640625,1013.9658203125
444,497.36181640625,1013.9658203125
445,497.36181640625,1013.9658203125
446,497.36181640625,1013.9658203125
447,497.36181640625,1013.9658203125
448,497.36181640625,1013.9658203125
449,496.86944580078125,1013.8694458007812
450,496.86944580078125,1013.8694458007812
451,496.86944580078125,1013.8694458007812
452,496.86944580078125,1013.8694458007812
453,496.86944580078125,1013.8694458007812
454,496.86944580078125,1013.8694458007812
455,496.86944580078125,1013.8694458007812
456,496.86944580078125,1013.8694458007812
457,497.36181640625,1013.9658203125
458,497.36181640625,1013.9658203125
459,497.36181640625,1013.9658203125
460,497.36181640625,1013.9658203125
461,497.36181640625,1013.9658203125
462,497.36181640625,1013.9658203125
463,497.36181640625,1013.9658203125
464,497.36181640625,1013.9658203125
465,497.36181640625,1013.9658203125
466,497.36181640625,1013.9658203125
467,497.36181640625,1013.9658203125
468,497.36181640625,1013.9658203125
469,497.36181640625,1013.9658203125
470,497.36181640625,1013.9658203125
471,497.36181640625,1013.9658203125
472,497.36181640625,1013.9658203125
473,497.36181640625,1013.9658203125
474,497.36181640625,1013.9658203125
475,497.36181640625,1013.9658203125
476,497.36181640625,1013.9658203125
477,497.36181640625,1013.9658203125
478,497.36181640625,1013.9658203125
479,497.36181640625,1013.9658203125
480,497.36181640625,1013.9658203125
481,497.0501708984375,1014.2437133789062
482,497.0501708984375,1014.2437133789062
483,497.0501708984375,1014.2437133789062
484,497.0501708984375,1014.2437133789062
485,497.0501708984375,1014.2437133789062
486,497.0501708984375,1014.2437133789062
487,497.0501708984375,1014.2437133789062
488,497.0501708984375,1014.2437133789062
489,497.0501708984375,1014.2437133789062
490,497.0501708984375,1014.2437133789062
491,497.0501708984375,1014.2437133789062
492,497.0501708984375,1014.2437133789062
493,497.0501708984375,1014.2437133789062
494,497.0501708984375,1014.2437133789062
495,496.6166687011719,1014.0033569335938
496,496.6166687011719,1014.0033569335938
497,496.6166687011719,1014.0033569335938
498,496.6166687011719,1014.0033569335938
499,496.6166687011719,1014.0033569335938
500,496.6166687011719,1014.0033569335938
501,496.6166687011719,1014.0033569335938
502,496.6166687011719,1014.0033569335938
503,496.6166687011719,1014.0033569335938
504,496.6166687011719,1014.0033569335938
505,496.6166687011719,1014.0033569335938
506,496.6166687011719,1014.0033569335938
507,496.6166687011719,1014.0033569335938
508,496.6166687011719,1014.0033569335938
509,496.6166687011719,1014.0033569335938
510,496.6166687011719,1014.0033569335938
511,496.7553405761719,1014.29052734375
512,496.7553405761719,1014.29052734375
513,496.7553405761719,1014.29052734375
514,496.7553405761719,1014.29052734375
515,496.7553405761719,1014.29052734375
516,496.7553405761719,1014.29052734375
517,496.7553405761719,1014.29052734375
518,496.0686340332031,1014.20263671875
519,496.5641174316406,1014.0865478515625
520,496.5641174316406,1014.0865478515625
521,496.5641174316406,1014.0865478515625
522,496.5641174316406,1014.0865478515625
523,496.5641174316406,1014.0865478515625
524,496.5641174316406,1014.0865478515625
525,496.5641174316406,1014.0865478515625
526,496.5641174316406,1014.0865478515625
527,496.5641174316406,1014.0865478515625
528,496.5641174316406,1014.0865478515625
529,496.5641174316406,1014.0865478515625
530,496.5641174316406,1014.0865478515625
531,496.5641174316406,1014.0865478515625
532,496.5641174316406,1014.0865478515625
533,496.5666809082031,1013.913330078125
534,496.5666809082031,1013.913330078125
535,496.5666809082031,1013.913330078125
536,496.5666809082031,1013.913330078125
537,496.5666809082031,1013.913330078125
538,496.5666809082031,1013.913330078125
539,496.5641174316406,1014.0865478515625
540,496.5641174316406,1014.0865478515625
541,496.7212219238281,1014.27880859375
542,496.5,1014.5
543,496.5,1014.5
544,496.5,1014.5
545,496.5,1014.5
546,496.8900146484375,1014.0033569335938
547,496.8900146484375,1014.0033569335938
548,496.8900146484375,1014.0033569335938
549,496.8900146484375,1014.0033569335938
550,496.8900146484375,1014.0033569335938
551,496.8900146484375,1014.0033569335938
552,496.8900146484375,1014.0033569335938
553,496.8900146484375,1014.0033569335938
554,496.8900146484375,1014.0033569335938
555,496.8900146484375,1014.0033569335938
556,496.8900146484375,1014.0033569335938
557,496.74322509765625,1014.4888916015625
558,496.74322509765625,1014.4888916015625
559,496.74322509765625,1014.4888916015625
560,496.74322509765625,1014.4888916015625
561,496.74322509765625,1014.4888916015625
562,496.74322509765625,1014.4888916015625
563,496.74322509765625,1014.4888916015625
564,496.02630615234375,1014.73974609375
565,496.6539306640625,1014.4351196289062
566,496.6539306640625,1014.4351196289062
567,496.6539306640625,1014.4351196289062
568,496.6539306640625,1014.4351196289062
569,496.6539306640625,1014.4351196289062
570,496.6539306640625,1014.4351196289062
571,496.6539306640625,1014.4351196289062
572,496.6539306640625,1014.4351196289062
573,496.6539306640625,1014.4351196289062
574,496.6539306640625,1014.4351196289062
575,496.6539306640625,1014.4351196289062
576,496.6539306640625,1014.4351196289062
577,496.6539306640625,1014.4351196289062
578,496.6539306640625,1014.4351196289062
579,496.6539306640625,1014.4351196289062
580,496.6539306640625,1014.4351196289062
581,496.5710144042969,1014.7623291015625
582,496.5710144042969,1014.7623291015625
583,496.5710144042969,1014.7623291015625
584,496.5710144042969,1014.7623291015625
585,496.5710144042969,1014.7623291015625
586,496.5710144042969,1014.7623291015625
587,496.5710144042969,1014.7623291015625
588,496.5710144042969,1014.7623291015625
589,496.5710144042969,1014.7623291015625
590,496.5710144042969,1014.7623291015625
591,496.5710144042969,1014.7623291015625
592,496.5710144042969,1014.7623291015625
593,496.5710144042969,1014.7623291015625
594,496.5710144042969,1014.7623291015625
595,496.5710144042969,1014.7623291015625
596,496.5710144042969,1014.7623291015625
597,496.5710144042969,1014.7623291015625
598,496.5710144042969,1014.7623291015625
599,496.5710144042969,1014.7623291015625
600,496.5710144042969,1014.7623291015625
601,496.5,1015.0
602,496.5,1015.0
603,496.5,1015.0
604,496.5,1015.0
605,497.2643737792969,1014.9396362304688
606,497.2643737792969,1014.9396362304688
607,497.2643737792969,1014.9396362304688
608,497.2643737792969,1014.9396362304688
609,497.2643737792969,1014.9396362304688
610,497.2643737792969,1014.9396362304688
611,497.2643737792969,1014.9396362304688
612,497.0,1015.0
613,496.5,1015.0
614,496.5,1015.0
615,496.5,1015.0
616,496.5,1015.0
617,496.5,1015.0
618,496.5,1015.0
619,496.5,1015.0
620,496.5,1015.0
621,496.5,1015.0
622,496.5282897949219,1014.9339599609375
623,496.5,1015.0
624,496.5,1015.0
625,496.5,1015.0
626,496.5,1015.0
627,496.5,1015.0
628,496.5,1015.0
629,496.5,1015.0
630,496.5,1015.0
631,496.5,1015.0
632,496.5,1015.0
633,496.5,1015.0
634,496.5,1015.0
635,496.5,1015.0
636,496.5,1015.0
637,496.5,1015.0
638,496.5,1015.0
639,496.5,1015.0
640,496.5,1015.0
641,496.5,1015.0
642,496.5,1015.0
643,496.5,1015.0
644,496.5,1015.0
645,496.5,1015.0
646,496.5,1015.0
647,496.5,1015.0
648,496.5,1015.0
649,496.8062744140625,1014.8660888671875
650,496.8062744140625,1014.8660888671875
651,496.23333740234375,1014.9299926757812
652,496.23333740234375,1014.9299926757812
653,496.23333740234375,1014.9299926757812
654,496.23333740234375,1014.9299926757812
655,496.23333740234375,1014.9299926757812
656,496.23333740234375,1014.9299926757812
657,496.23333740234375,1014.9299926757812
658,496.23333740234375,1014.9299926757812
659,496.23333740234375,1014.9299926757812
660,496.23333740234375,1014.9299926757812
661,496.2638854980469,1014.78125
662,496.2585144042969,1014.8571166992188
663,496.2585144042969,1014.8571166992188
664,496.2585144042969,1014.8571166992188
665,496.2585144042969,1014.8571166992188
666,496.2585144042969,1014.8571166992188
667,496.32733154296875,1015.06005859375
668,496.32733154296875,1015.06005859375
669,496.32733154296875,1015.06005859375
670,496.32733154296875,1015.06005859375
671,496.5,1015.0
672,496.5,1015.0
673,496.5,1015.0
674,496.5,1015.0
675,496.5,1015.0
676,496.5,1015.0
677,496.5,1015.0
678,496.5,1015.0
679,496.5,1015.0
680,496.5,1015.0
681,496.5,1015.0
682,496.35693359375,1015.1209716796875
683,496.5,1015.0
684,496.5,1015.0
685,496.5,1015.0
686,496.5,1015.0
687,496.5,1015.0
688,496.35693359375,1015.1209716796875
689,496.5,1015.0
690,495.8591003417969,1015.140869140625
691,495.8591003417969,1015.140869140625
692,495.8591003417969,1015.140869140625
693,495.8591003417969,1015.140869140625
694,495.8591003417969,1015.140869140625
695,496.35693359375,1015.1209716796875
696,496.35693359375,1015.1209716796875
697,496.35693359375,1015.1209716796875
698,496.35693359375,1015.1209716796875
699,496.35693359375,1015.1209716796875
700,496.35693359375,1015.1209716796875
701,496.35693359375,1015.1209716796875
702,496.35693359375,1015.1209716796875
703,496.35693359375,1015.1209716796875
704,496.35693359375,1015.1209716796875
705,496.35693359375,1015.1209716796875
706,496.35693359375,1015.1209716796875
707,496.5,1015.0
708,496.5,1015.0
709,496.5,1015.0
710,496.5,1015.0
711,496.5,1015.0
712,496.5,1015.0
713,496.5,1015.0
714,496.5,1015.0
715,496.5,1015.0
716,496.5,1015.0
717,496.5710144042969,1014.7623291015625
718,496.5710144042969,1014.7623291015625
719,496.5710144042969,1014.7623291015625
720,496.9134521484375,1014.6057739257812
721,496.35498046875,1014.64501953125
722,496.35498046875,1014.64501953125
723,496.8312683105469,1014.6378784179688
724,496.8312683105469,1014.6378784179688
725,496.8312683105469,1014.6378784179688
726,496.8312683105469,1014.6378784179688
727,496.8312683105469,1014.6378784179688
728,496.8312683105469,1014.6378784179688
729,496.8312683105469,1014.6378784179688
730,496.5714416503906,1014.3259887695312
731,496.8312683105469,1014.6378784179688
732,496.8312683105469,1014.6378784179688
733,496.8312683105469,1014.6378784179688
734,496.64501953125,1014.64501953125
735,497.0,1014.5
736,496.5,1014.5
737,496.5,1014.5
738,496.5,1014.5
739,496.5,1014.5
740,496.5,1014.5
741,496.5,1014.0
742,496.5,1014.0
743,496.5,1013.5
744,496.5,1013.5
745,496.5,1013.5
746,496.5,1013.5
747,496.5,1013.5
748,496.5,1013.5
749,496.5,1013.5
750,496.5,1013.5
751,496.5,1013.5
752,496.5,1013.5
753,496.5,1013.5
754,496.5,1013.5
755,496.5,1013.5
756,496.5,1013.5
757,496.5,1013.5
758,496.5,1013.5
759,496.5,1013.5
760,496.5,1013.5
761,496.5,1013.5
762,496.5,1013.5
763,496.5,1013.5
764,496.5,1013.5
765,496.5,1013.5
766,496.5,1013.5
767,496.8790588378906,1013.64306640625
768,496.8790588378906,1013.64306640625
769,496.8790588378906,1013.64306640625
770,496.8790588378906,1013.64306640625
771,496.8790588378906,1013.64306640625
772,496.8790588378906,1013.64306640625
773,496.8790588378906,1013.64306640625
774,496.8790588378906,1013.64306640625
775,496.8790588378906,1013.64306640625
776,496.32763671875,1013.732177734375
777,496.32763671875,1013.732177734375
778,496.32763671875,1013.732177734375
779,496.32763671875,1013.732177734375
780,496.32763671875,1013.732177734375
781,496.89215087890625,1014.5294189453125
782,496.89215087890625,1014.5294189453125
783,496.89215087890625,1014.5294189453125
784,496.89215087890625,1014.5294189453125
785,496.89215087890625,1014.5294189453125
786,496.5877990722656,1014.5878295898438
787,496.5877990722656,1014.5878295898438
788,496.5877990722656,1014.5878295898438
789,496.5877990722656,1014.5878295898438
790,496.5877990722656,1014.5878295898438
791,496.5877990722656,1014.5878295898438
792,496.5877990722656,1014.5878295898438
793,496.5877990722656,1014.5878295898438
794,496.5877990722656,1014.5878295898438
795,496.5877990722656,1014.5878295898438
796,496.5877990722656,1014.5878295898438
797,496.9134521484375,1014.6057739257812
798,496.89215087890625,1014.5294189453125
799,496.9134521484375,1014.6057739257812
800,496.9134521484375,1014.6057739257812
801,496.89215087890625,1014.5294189453125
802,496.89215087890625,1014.5294189453125
803,496.89215087890625,1014.5294189453125
804,496.89215087890625,1014.5294189453125
805,496.89215087890625,1014.5294189453125
806,496.89215087890625,1014.5294189453125
807,496.89215087890625,1014.5294189453125
808,496.89215087890625,1014.5294189453125
809,496.89215087890625,1014.5294189453125
810,496.8448791503906,1014.6897583007812
811,496.89215087890625,1014.5294189453125
812,496.8448791503906,1014.6897583007812
