Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y,Timestamp (microseconds)
1048.0,979.2001953,956.3106079,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872,1658789511450000.0
1049.0,979.019104,956.2459717,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872,1658789511466666.8
1050.0,978.9532471,955.8691406,725.7147827,1018.116821,496.5242004,1015.435486,277.2821655,999.9343872,1658789511483333.2
1051.0,978.9532471,955.8691406,725.7147827,1018.116821,497.0,1015.0,277.2821655,999.9343872,1658789511500000.0
1052.0,978.9532471,955.8691406,725.7147827,1018.116821,497.0,1015.0,277.2821655,999.9343872,1658789511516666.8
1053.0,978.9532471,955.8691406,725.7147827,1018.116821,497.0,1015.0,277.2821655,999.9343872,1658789511533333.2
1054.0,978.9532471,955.8691406,725.7147827,1018.116821,497.0,1015.0,277.2821655,999.9343872,1658789511550000.0
1055.0,978.9532471,955.8691406,725.7147827,1018.116821,497.0,1015.0,276.9595032,999.5438843,1658789511566666.5
1056.0,979.4094238,956.0089722,725.5872803,1017.885254,497.0,1015.0,277.2821655,999.9343872,1658789511583333.2
1057.0,979.4094238,956.0089722,725.5872803,1017.885254,497.0,1015.0,277.0621643,1000.001343,1658789511600000.0
1058.0,979.4094238,956.0089722,725.5872803,1017.885254,497.0,1015.0,277.0621643,1000.001343,1658789511616666.5
1059.0,979.4094238,956.0089722,725.6376953,1017.943237,497.0,1015.0,277.0621643,1000.001343,1658789511633333.5
1060.0,979.4094238,956.0089722,725.4219971,1017.943848,497.0,1015.0,277.0621643,1000.001343,1658789511650000.0
1061.0,979.3693237,956.3058472,725.4219971,1017.943848,497.0,1015.0,277.0621643,1000.001343,1658789511666666.8
1062.0,979.3693237,956.3058472,725.3674316,1017.88385,496.8746033,1015.204895,276.8437195,999.8782959,1658789511683333.5
1063.0,979.3693237,956.3058472,725.3320923,1018.133362,496.8746033,1015.204895,276.8437195,999.8782959,1658789511700000.0
1064.0,979.3693237,956.3058472,725.3320923,1018.133362,497.1408997,1015.140869,276.8437195,999.8782959,1658789511716666.8
1065.0,979.4751587,956.1853027,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959,1658789511733333.2
1066.0,979.5452881,955.7007446,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959,1658789511750000.0
1067.0,979.4647217,955.4038696,725.786438,1018.24292,497.1408997,1015.140869,276.8437195,999.8782959,1658789511766666.8
1068.0,979.5270386,955.0878296,725.786438,1018.24292,497.1497192,1015.056519,276.8437195,999.8782959,1658789511783333.2
1069.0,979.618042,955.381958,725.8977661,1018.22113,497.1497192,1015.056519,277.0621643,1000.001343,1658789511800000.0
1070.0,979.618042,955.381958,725.9519043,1018.0401,497.1497192,1015.056519,277.1627502,999.9934692,1658789511816666.5
1071.0,979.618042,955.381958,725.9519043,1018.0401,497.1497192,1015.056519,277.2073364,1000.009216,1658789511833333.2
1072.0,979.5270386,955.0878296,725.9519043,1018.0401,497.1497192,1015.056519,277.252655,1000.017212,1658789511850000.0
1073.0,979.5270386,955.0878296,726.1027222,1017.653015,497.1497192,1015.056519,277.252655,1000.017212,1658789511866666.5
1074.0,979.2246704,955.1913452,726.088501,1017.779846,497.1497192,1015.056519,277.252655,1000.017212,1658789511883333.5
1075.0,979.2246704,955.1913452,726.2061157,1017.890625,497.1497192,1015.056519,277.252655,1000.017212,1658789511900000.0
1076.0,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212,1658789511916666.8
1077.0,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212,1658789511933333.5
1078.0,979.2246704,955.1913452,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212,1658789511950000.0
1079.0,979.381958,955.381958,725.9023438,1018.133545,497.1497192,1015.056519,277.252655,1000.017212,1658789511966666.8
1080.0,979.381958,955.381958,725.9023438,1018.133545,496.6430664,1015.120972,277.252655,1000.017212,1658789511983333.2
1081.0,979.381958,955.381958,725.9023438,1018.133545,496.6430664,1015.120972,277.252655,1000.017212,1658789512000000.0
1082.0,979.5,955.5,725.666687,1018.013977,496.6430664,1015.120972,277.252655,1000.017212,1658789512016666.8
1083.0,979.618042,955.381958,726.0803833,1018.098633,496.5090942,1015.078796,277.0119934,1000.017334,1658789512033333.2
1084.0,979.618042,955.381958,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309,1658789512050000.0
1085.0,979.5270386,955.0878296,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309,1658789512066666.5
1086.0,979.5270386,955.0878296,726.0803833,1018.098633,496.5090942,1015.078796,276.7717285,999.7341309,1658789512083333.2
1087.0,979.5270386,955.0878296,726.1646118,1017.940613,496.5090942,1015.078796,276.7717285,999.7341309,1658789512100000.0
1088.0,979.383606,954.8959351,726.1646118,1017.940613,496.5090942,1015.078796,276.7717285,999.7341309,1658789512116666.5
1089.0,979.383606,954.8959351,725.7589111,1017.880005,496.5090942,1015.078796,276.7717285,999.7341309,1658789512133333.5
1090.0,979.383606,954.8959351,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309,1658789512150000.0
1091.0,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309,1658789512166666.8
1092.0,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309,1658789512183333.5
1093.0,979.6712036,954.3219604,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309,1658789512200000.0
1094.0,979.5,954.5,725.5753174,1017.863037,496.5090942,1015.078796,276.7717285,999.7341309,1658789512216666.8
1095.0,979.6712036,954.3219604,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309,1658789512233333.2
1096.0,979.7036133,954.8588257,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309,1658789512250000.0
1097.0,980.0440674,954.8010864,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309,1658789512266666.8
1098.0,980.1436157,954.8859863,725.6567993,1017.927612,496.5090942,1015.078796,276.7717285,999.7341309,1658789512283333.2
1099.0,980.1536865,954.6002197,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309,1658789512300000.0
1100.0,980.2518311,954.6782837,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309,1658789512316666.5
1101.0,980.1436157,954.8859863,725.6655884,1017.970581,496.5090942,1015.078796,276.7717285,999.7341309,1658789512333333.2
1102.0,980.2032471,955.2625122,725.6655884,1017.970581,496.368103,1015.194214,276.7717285,999.7341309,1658789512350000.0
1103.0,980.0975952,955.5,725.6655884,1017.970581,496.368103,1015.194214,276.7717285,999.7341309,1658789512366666.5
1104.0,979.7303467,955.5,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512383333.5
1105.0,979.9121704,955.5270386,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512400000.0
1106.0,980.1040649,955.383606,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512416666.8
1107.0,980.0296021,955.8103027,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512433333.5
1108.0,980.0296021,955.8103027,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512450000.0
1109.0,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512466666.8
1110.0,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.6732788,999.8029175,1658789512483333.2
1111.0,980.0467529,955.8691406,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512500000.0
1112.0,979.7701416,956.0217896,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512516666.8
1113.0,979.6784058,956.1079102,725.7805176,1018.618042,496.368103,1015.194214,276.7717285,999.7341309,1658789512533333.2
1114.0,979.6784058,956.1079102,725.6739502,1018.5,496.368103,1015.194214,276.7717285,999.7341309,1658789512550000.0
1115.0,979.5,955.8453369,726.147522,1018.5,496.6430664,1015.120972,276.88974,999.8048096,1658789512566666.5
1116.0,979.2998047,955.6499023,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393,1658789512583333.2
1117.0,979.4741821,955.6795654,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393,1658789512600000.0
1118.0,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393,1658789512616666.5
1119.0,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393,1658789512633333.5
1120.0,979.5,955.5,726.147522,1018.5,496.6430664,1015.120972,276.9887695,999.8077393,1658789512650000.0
1121.0,979.4741821,955.3204346,726.1002197,1018.024536,496.6430664,1015.120972,276.9887695,999.8077393,1658789512666666.8
1122.0,979.5,955.5,725.6831055,1017.927612,496.6430664,1015.120972,276.9887695,999.8077393,1658789512683333.5
1123.0,979.4741821,955.3204346,725.8786011,1017.870056,496.6430664,1015.120972,276.9887695,999.8077393,1658789512700000.0
1124.0,979.6499023,955.3249512,725.9351807,1018.220703,496.6430664,1015.120972,276.9887695,999.8077393,1658789512716666.8
1125.0,979.0881348,955.1813354,725.9351807,1018.220703,496.6430664,1015.120972,276.9887695,999.8077393,1658789512733333.2
1126.0,979.0881348,955.1813354,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393,1658789512750000.0
1127.0,979.2637329,955.1983643,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393,1658789512766666.8
1128.0,979.3641357,955.2068481,726.0383301,1018.298462,496.6430664,1015.120972,276.9887695,999.8077393,1658789512783333.2
1129.0,979.3875732,955.3875732,725.8103027,1018.418884,496.6430664,1015.120972,276.9887695,999.8077393,1658789512800000.0
1130.0,979.3875732,955.3875732,725.7766724,1018.551025,496.6430664,1015.120972,277.0706787,1000.067993,1658789512816666.5
1131.0,979.3875732,955.3875732,725.7766724,1018.551025,496.6430664,1015.120972,277.0706787,1000.067993,1658789512833333.2
1132.0,979.2696533,955.5,725.7766724,1018.551025,496.5,1015.0,277.0706787,1000.067993,1658789512850000.0
1133.0,979.3875732,955.6124268,725.9368896,1018.676636,496.5,1015.0,277.0706787,1000.067993,1658789512866666.5
1134.0,979.2180176,955.9760132,726.1037598,1018.944031,496.5,1015.0,277.0706787,1000.067993,1658789512883333.5
1135.0,979.1286011,956.3708496,725.6853638,1018.954895,496.5,1015.0,277.0706787,1000.067993,1658789512900000.0
1136.0,979.237793,956.9883423,725.555542,1018.907227,496.5,1015.0,277.0706787,1000.067993,1658789512916666.8
1137.0,979.3875732,957.3875732,725.555542,1018.907227,496.5,1015.0,277.127594,1000.042969,1658789512933333.5
1138.0,979.2696533,957.5,725.3322144,1019.108154,496.5,1015.0,277.127594,1000.042969,1658789512950000.0
1139.0,979.2696533,957.5,725.1345825,1019.332275,496.3569336,1015.120972,277.0190125,999.9036865,1658789512966666.8
1140.0,979.2696533,957.5,724.3549805,1020.161255,496.2767334,1015.47168,276.9189148,999.9021606,1658789512983333.2
1141.0,979.2696533,957.5,724.7075195,1020.163452,496.0,1015.0,276.9189148,999.9021606,1658789513000000.0
1142.0,979.2696533,957.5,725.1721802,1020.261719,496.5,1015.0,276.868988,999.9014282,1658789513016666.8
1143.0,979.2696533,957.5,725.1721802,1020.261719,496.5,1015.0,276.9189148,999.9021606,1658789513033333.2
1144.0,979.2696533,957.5,725.1721802,1020.261719,496.5,1015.0,276.9189148,999.9021606,1658789513050000.0
1145.0,979.2489014,957.6880493,725.1721802,1020.261719,496.5,1015.0,276.9189148,999.9021606,1658789513066666.5
1146.0,979.2489014,957.6880493,725.1721802,1020.261719,496.6610718,1015.338928,276.9189148,999.9021606,1658789513083333.2
1147.0,978.6893921,957.5449219,725.1721802,1020.261719,496.5901489,1015.409851,276.9189148,999.9021606,1658789513100000.0
1148.0,978.6893921,957.5449219,725.1721802,1020.261719,496.7666626,1014.929993,276.9189148,999.9021606,1658789513116666.5
1149.0,978.8070679,957.6444702,725.1721802,1020.261719,496.8591003,1015.140869,276.9189148,999.9021606,1658789513133333.5
1150.0,978.9883423,957.4490356,725.1721802,1020.261719,496.7666626,1014.929993,276.9189148,999.9021606,1658789513150000.0
1151.0,978.9883423,957.4490356,725.1721802,1020.261719,496.6897583,1015.15509,277.177002,1000.027161,1658789513166666.8
1152.0,978.8685913,957.3398438,725.1721802,1020.261719,496.7666626,1014.929993,277.2821655,999.9343872,1658789513183333.5
1153.0,978.9207764,956.9824829,725.0941772,1019.840942,496.8591003,1015.140869,277.2821655,999.9343872,1658789513200000.0
1154.0,978.6878052,956.9644165,725.0941772,1019.840942,496.7666626,1014.929993,277.2821655,999.9343872,1658789513216666.8
1155.0,978.6073608,956.7756348,725.072937,1019.708313,496.7666626,1014.929993,277.2821655,999.9343872,1658789513233333.2
1156.0,978.9611816,956.8710327,725.0303955,1019.644165,496.6897583,1015.15509,277.2821655,999.9343872,1658789513250000.0
1157.0,978.8685913,956.7220459,725.0303955,1019.644165,496.6897583,1015.15509,277.2821655,999.9343872,1658789513266666.8
1158.0,978.6768188,956.5540771,725.0303955,1019.644165,496.6897583,1015.15509,277.2821655,999.9343872,1658789513283333.2
1159.0,978.6768188,956.5540771,725.0979004,1019.616394,496.6897583,1015.15509,277.2821655,999.9343872,1658789513300000.0
1160.0,978.6768188,956.5540771,725.2688599,1019.465027,496.7855225,1015.157593,277.2821655,999.9343872,1658789513316666.5
1161.0,978.6097412,956.5372925,725.2688599,1019.465027,496.7855225,1015.157593,277.2821655,999.9343872,1658789513333333.2
1162.0,978.5234985,956.4470215,725.2688599,1019.465027,496.7855225,1015.157593,277.1813354,999.9333496,1658789513350000.0
1163.0,978.5234985,956.4470215,725.2688599,1019.465027,496.7855225,1015.157593,277.1813354,999.9333496,1658789513366666.5
1164.0,978.5234985,956.4470215,725.2688599,1019.465027,496.6611938,1014.983582,277.1813354,999.9333496,1658789513383333.5
1165.0,978.4458618,956.3419189,725.0941772,1019.840942,496.6611938,1014.983582,277.1813354,999.9333496,1658789513400000.0
1166.0,978.3568726,956.3917236,725.0783081,1019.890137,496.6611938,1014.983582,277.1813354,999.9333496,1658789513416666.8
1167.0,978.3533325,956.6645508,725.0783081,1019.890137,496.6611938,1014.983582,277.1813354,999.9333496,1658789513433333.5
1168.0,978.1622925,956.5,725.0941772,1019.840942,496.6611938,1014.983582,277.1813354,999.9333496,1658789513450000.0
1169.0,978.2510376,956.6531372,725.0405273,1020.402771,496.6611938,1014.983582,277.0687561,999.8002319,1658789513466666.8
1170.0,978.4266357,957.0921631,724.9818115,1020.494568,496.6611938,1014.983582,276.9253235,999.8853149,1658789513483333.2
1171.0,978.4334106,957.7481689,725.0217896,1020.518799,496.6611938,1014.983582,276.9253235,999.8853149,1658789513500000.0
1172.0,978.6655273,958.2210693,725.2961426,1020.212463,496.6611938,1014.983582,276.9253235,999.8853149,1658789513516666.8
1173.0,978.5,958.2285767,725.0571289,1020.485718,496.6611938,1014.983582,276.9253235,999.8853149,1658789513533333.2
1174.0,978.5,958.2285767,725.0571289,1020.485718,496.6611938,1014.983582,276.9253235,999.8853149,1658789513550000.0
1175.0,978.9317017,958.5869751,725.0571289,1020.485718,496.6611938,1014.983582,276.9253235,999.8853149,1658789513566666.5
1176.0,978.8429565,958.7072144,724.9371338,1020.76355,496.6611938,1014.983582,276.9253235,999.8853149,1658789513583333.2
1177.0,978.8429565,958.7072144,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513600000.0
1178.0,978.8429565,958.7072144,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513616666.5
1179.0,978.449707,958.8204956,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513633333.5
1180.0,978.2609863,958.6717529,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513650000.0
1181.0,978.0877686,958.5118408,724.9371338,1020.76355,496.8062744,1014.866089,276.8595886,999.9540405,1658789513666666.8
1182.0,978.0080566,958.4126587,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513683333.5
1183.0,978.0361938,958.2160034,724.9371338,1020.76355,496.7246399,1014.86377,276.8595886,999.9540405,1658789513700000.0
1184.0,977.9233398,957.644165,724.9371338,1020.76355,496.6611938,1014.983582,276.8595886,999.9540405,1658789513716666.8
1185.0,977.8816528,957.4349365,724.829834,1020.436646,496.8062744,1014.866089,277.1679382,999.9782104,1658789513733333.2
1186.0,977.7686157,957.2130737,724.8380127,1020.108398,496.8062744,1014.866089,277.5767517,999.8782959,1658789513750000.0
1187.0,977.4727173,956.9727173,724.7830811,1020.235168,496.8062744,1014.866089,277.5767517,999.8782959,1658789513766666.8
1188.0,977.4472046,956.7867432,724.8157349,1020.070435,496.8062744,1014.866089,277.5767517,999.8782959,1658789513783333.2
1189.0,977.4472046,956.7867432,724.8157349,1020.070435,496.8062744,1014.866089,277.5767517,999.8782959,1658789513800000.0
1190.0,977.3407593,956.6655884,724.8157349,1020.070435,496.8062744,1014.866089,277.5767517,999.8782959,1658789513816666.5
1191.0,977.5,956.5,724.8157349,1020.070435,496.8062744,1014.866089,277.5767517,999.8782959,1658789513833333.2
1192.0,977.5,956.5,724.8157349,1020.070435,496.7246399,1014.86377,277.5767517,999.8782959,1658789513850000.0
1193.0,977.5996094,956.6206055,724.7609253,1020.198853,496.7246399,1014.86377,277.5767517,999.8782959,1658789513866666.5
1194.0,977.5996094,956.6206055,724.8370972,1020.447388,496.7246399,1014.86377,277.5767517,999.8782959,1658789513883333.5
1195.0,977.6207275,956.8045044,724.3907471,1020.84436,496.7246399,1014.86377,277.5767517,999.8782959,1658789513900000.0
1196.0,977.416687,957.083313,724.409729,1020.888916,496.7246399,1014.86377,277.5767517,999.8782959,1658789513916666.8
1197.0,977.5,957.5,724.409729,1020.888916,496.6430664,1014.879028,277.3318787,999.9710083,1658789513933333.5
1198.0,977.7205811,958.2243652,724.3590698,1020.843262,496.7246399,1014.86377,277.3318787,999.9710083,1658789513950000.0
1199.0,977.9848633,958.3538818,724.5,1020.745422,496.7246399,1014.86377,277.3318787,999.9710083,1658789513966666.8
1200.0,978.5,958.5,724.3590698,1020.843262,496.3569336,1015.120972,277.3318787,999.9710083,1658789513983333.2
1201.0,977.6708374,959.2918091,724.1141968,1021.318726,496.3569336,1015.120972,277.449585,999.9832153,1658789514000000.0
1202.0,977.8267212,959.5,724.1141968,1021.318726,496.3569336,1015.120972,277.449585,999.9832153,1658789514016666.8
1203.0,977.7458496,959.6986084,724.1141968,1021.318726,496.3569336,1015.120972,277.449585,999.9832153,1658789514033333.2
1204.0,977.7852173,959.8787842,724.2575684,1021.162537,496.6430664,1015.120972,277.449585,999.9832153,1658789514050000.0
1205.0,977.7399292,960.0795288,724.0678101,1021.31604,496.5,1015.231628,277.449585,999.9832153,1658789514066666.5
1206.0,977.6928101,959.8692627,724.0678101,1021.31604,496.5,1015.231628,277.449585,999.9832153,1658789514083333.2
1207.0,977.6928101,959.8692627,723.9249878,1021.473633,496.6492615,1015.194214,277.449585,999.9832153,1658789514100000.0
1208.0,977.6928101,959.8692627,723.9249878,1021.473633,496.5,1015.231628,277.449585,999.9832153,1658789514116666.5
1209.0,977.6928101,959.8692627,724.1141968,1021.318726,496.6492615,1015.194214,277.449585,999.9832153,1658789514133333.5
1210.0,977.9071045,959.7172241,724.2026978,1021.4245,496.5,1015.231628,277.449585,999.9832153,1658789514150000.0
1211.0,977.8624268,959.5357056,724.2026978,1021.4245,496.5083313,1015.299988,277.449585,999.9832153,1658789514166666.8
1212.0,977.8624268,959.5357056,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514183333.5
1213.0,977.8965454,959.3167114,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514200000.0
1214.0,977.7081909,959.3291626,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514216666.8
1215.0,977.7081909,959.3291626,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514233333.2
1216.0,977.7081909,959.3291626,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514250000.0
1217.0,977.5887451,958.9246216,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514266666.8
1218.0,977.5568848,958.7161865,724.2026978,1021.4245,497.42453,1014.98114,277.449585,999.9832153,1658789514283333.2
1219.0,977.5568848,958.7161865,724.2838135,1021.485962,497.42453,1014.98114,277.5,1000.0,1658789514300000.0
1220.0,977.5568848,958.7161865,724.3103638,1021.445374,497.42453,1014.98114,277.550415,999.9832153,1658789514316666.5
1221.0,977.5568848,958.7161865,724.3909912,1021.538818,496.7462158,1014.931824,277.550415,999.9832153,1658789514333333.2
1222.0,977.5568848,958.7161865,724.821106,1021.247559,496.7462158,1014.931824,277.550415,999.9832153,1658789514350000.0
1223.0,977.5568848,958.7161865,724.821106,1021.247559,496.7462158,1014.931824,277.550415,999.9832153,1658789514366666.5
1224.0,977.5568848,958.7161865,724.821106,1021.247559,496.7462158,1014.931824,277.550415,999.9832153,1658789514383333.5
1225.0,977.5568848,958.7161865,724.821106,1021.247559,496.7462158,1014.931824,277.550415,999.9832153,1658789514400000.0
1226.0,977.5568848,958.7161865,724.821106,1021.247559,496.7462158,1014.931824,277.550415,999.9832153,1658789514416666.8
1227.0,977.4345703,958.3296509,724.4517212,1021.187378,496.8156738,1014.815674,277.550415,999.9832153,1658789514433333.5
1228.0,977.4345703,958.3296509,724.2823486,1021.048645,496.7562866,1014.243713,277.550415,999.9832153,1658789514450000.0
1229.0,977.2186279,958.3536377,724.2823486,1021.048645,496.7562866,1014.243713,277.4320068,999.8386841,1658789514466666.8
1230.0,977.2186279,958.3536377,724.2823486,1021.048645,496.7562866,1014.243713,277.4320068,999.8386841,1658789514483333.2
1231.0,977.2186279,958.3536377,724.2823486,1021.048645,496.7562866,1014.243713,277.4320068,999.8386841,1658789514500000.0
1232.0,977.4345703,958.3296509,724.2823486,1021.048645,496.7562866,1014.243713,277.4320068,999.8386841,1658789514516666.8
1233.0,977.2265625,958.1898193,724.2954102,1021.317749,496.7562866,1014.243713,277.4320068,999.8386841,1658789514533333.2
1234.0,977.1654663,957.9816284,724.5,1021.453674,496.8312683,1014.637878,277.4320068,999.8386841,1658789514550000.0
1235.0,976.9525757,958.0166016,724.5,1021.453674,496.8312683,1014.637878,277.5,999.6876831,1658789514566666.5
1236.0,976.9525757,958.0166016,724.5,1021.453674,496.8312683,1014.637878,277.3523865,999.3455811,1658789514583333.2
1237.0,977.1654663,957.9816284,724.5,1021.453674,496.5,1014.810181,277.3523865,999.3455811,1658789514600000.0
1238.0,977.1654663,957.9816284,724.5,1021.453674,496.8312683,1014.637878,277.3318787,999.6593018,1658789514616666.5
1239.0,977.1654663,957.9816284,724.5,1021.453674,496.8312683,1014.637878,277.3318787,999.6593018,1658789514633333.5
1240.0,977.3557129,957.8174438,724.5,1021.453674,496.8312683,1014.637878,277.3318787,999.6593018,1658789514650000.0
1241.0,977.3557129,957.8174438,724.5,1021.453674,496.8312683,1014.637878,277.4664001,999.8907471,1658789514666666.8
1242.0,977.4018555,957.6130371,724.5,1021.453674,496.8312683,1014.637878,277.4401855,999.7948608,1658789514683333.5
1243.0,977.4018555,957.6130371,724.5,1021.453674,496.8312683,1014.637878,277.4401855,999.7948608,1658789514700000.0
1244.0,977.4018555,957.6130371,724.5,1021.453674,496.8312683,1014.637878,277.4401855,999.7948608,1658789514716666.8
1245.0,977.4018555,957.6130371,724.5,1021.453674,496.8312683,1014.637878,277.4664001,999.8907471,1658789514733333.2
1246.0,977.3557129,957.8174438,724.5,1021.453674,496.8312683,1014.637878,277.4504089,999.9834595,1658789514750000.0
1247.0,977.3557129,957.8174438,724.5,1021.453674,496.8312683,1014.637878,277.4504089,999.9834595,1658789514766666.8
1248.0,977.3557129,957.8174438,724.5,1021.453674,496.5,1014.810181,277.4504089,999.9834595,1658789514783333.2
1249.0,977.3500977,958.1431885,724.4827881,1021.494263,496.5,1014.5,277.4504089,999.9834595,1658789514800000.0
1250.0,977.5807495,958.2346191,724.4725952,1021.5354,496.5,1014.810181,277.4504089,999.9834595,1658789514816666.5
1251.0,977.5807495,958.2346191,724.4725952,1021.5354,496.5,1014.5,277.3657227,999.8880005,1658789514833333.2
1252.0,977.6785278,958.3143311,724.4725952,1021.5354,496.5,1014.810181,277.2002869,999.7506714,1658789514850000.0
1253.0,977.6785278,958.3143311,724.5,1021.453674,496.5,1014.5,277.2002869,999.7506714,1658789514866666.5
1254.0,977.6785278,958.3143311,724.5,1021.30835,496.5653381,1015.0,277.2002869,999.7506714,1658789514883333.5
1255.0,977.6785278,958.3143311,724.4859009,1021.38147,496.5653381,1015.0,277.2002869,999.7506714,1658789514900000.0
1256.0,977.6785278,958.3143311,724.5,1021.263367,496.5653381,1015.0,277.2002869,999.7506714,1658789514916666.8
1257.0,977.6785278,958.3143311,724.5,1021.263367,496.5653381,1015.0,277.2002869,999.7506714,1658789514933333.5
1258.0,977.6785278,958.3143311,724.5,1021.263367,496.5653381,1015.0,277.2002869,999.7506714,1658789514950000.0
1259.0,977.5807495,958.2346191,724.4612427,1021.609131,496.5653381,1015.0,277.3657227,999.8880005,1658789514966666.8
1260.0,977.4021606,958.4130249,724.5275879,1021.711487,496.3569336,1015.120972,277.5195313,999.7330933,1658789514983333.2
1261.0,977.4021606,958.4130249,724.5275879,1021.711487,496.3569336,1015.120972,277.4436035,999.5263062,1658789515000000.0
1262.0,977.4021606,958.4130249,724.4436646,1021.811035,496.6057739,1015.243591,277.4242554,999.4810791,1658789515016666.8
1263.0,977.2625122,958.2032471,724.4436646,1021.811035,496.6057739,1015.243591,277.4242554,999.4810791,1658789515033333.2
1264.0,977.2625122,958.2032471,724.4436646,1021.811035,496.6057739,1015.243591,277.4242554,999.4810791,1658789515050000.0
1265.0,977.2625122,958.2032471,724.4436646,1021.811035,496.5,1015.0,277.4242554,999.4810791,1658789515066666.5
1266.0,977.2625122,958.2032471,724.4436646,1021.811035,496.5,1015.0,277.4242554,999.4810791,1658789515083333.2
1267.0,977.2625122,958.2032471,724.4436646,1021.811035,496.5,1015.0,277.4242554,999.4810791,1658789515100000.0
1268.0,977.2625122,958.2032471,724.4436646,1021.811035,496.5,1015.0,277.6052551,999.2617188,1658789515116666.5
1269.0,977.2625122,958.2032471,724.1607666,1021.689148,496.5,1015.0,277.6052551,999.2617188,1658789515133333.5
1270.0,977.2625122,958.2032471,723.9658203,1021.747253,496.5,1015.0,277.6052551,999.2617188,1658789515150000.0
1271.0,977.2625122,958.2032471,723.9658203,1021.747253,496.5,1015.0,277.6052551,999.2617188,1658789515166666.8
1272.0,977.2625122,958.2032471,723.9658203,1021.747253,496.5,1015.0,277.6052551,999.2617188,1658789515183333.5
1273.0,977.3594971,958.2912598,723.9658203,1021.747253,496.6430664,1015.120972,277.6052551,999.2617188,1658789515200000.0
1274.0,977.3594971,958.2912598,723.9658203,1021.747253,496.5,1015.0,277.6052551,999.2617188,1658789515216666.8
1275.0,977.3594971,958.2912598,723.7553101,1021.556763,496.5,1015.0,277.5,999.6876831,1658789515233333.2
1276.0,977.3594971,958.2912598,723.7553101,1021.556763,496.5,1015.0,277.4291687,999.9375,1658789515250000.0
1277.0,977.3594971,958.2912598,723.7553101,1021.556763,496.5,1015.0,277.4291687,999.9375,1658789515266666.8
